Act_TV;Act_Cooking;Act_Laundry;Act_WashDress;Act_Iron;Act_HouseClean
0.60000;0.20000;0.00000;0.10000;0.00000;0.20000
0.60000;0.20000;0.20000;0.20000;0.00000;0.20000
0.50000;0.40000;0.00000;0.20000;0.00000;0.20000
0.40000;0.40000;0.00000;0.00000;0.10000;0.10000
0.50000;0.40000;0.00000;0.00000;0.10000;0.10000
0.33333;0.44444;0.00000;0.11111;0.11111;0.11111
0.40000;0.30000;0.10000;0.30000;0.10000;0.20000
0.50000;0.20000;0.10000;0.40000;0.00000;0.00000
0.50000;0.30000;0.20000;0.50000;0.00000;0.10000
0.47059;0.41176;0.11765;0.41176;0.00000;0.17647
0.53846;0.26923;0.03846;0.30769;0.00000;0.15385
0.56667;0.40000;0.06667;0.23333;0.00000;0.16667
0.58000;0.30000;0.04000;0.24000;0.02000;0.06000
0.62500;0.25000;0.04167;0.16667;0.02083;0.04167
0.61702;0.23404;0.02128;0.14894;0.02128;0.06383
0.51111;0.42222;0.02222;0.11111;0.02222;0.13333
0.57447;0.36170;0.04255;0.10638;0.02128;0.10638
0.66000;0.44000;0.04000;0.16000;0.02000;0.12000
0.58824;0.51471;0.05882;0.16176;0.04412;0.02941
0.61039;0.46753;0.01299;0.11688;0.05195;0.05195
0.62338;0.38961;0.01299;0.14286;0.02597;0.07792
0.63750;0.41250;0.01250;0.07500;0.02500;0.06250
0.73864;0.40909;0.01136;0.12500;0.02273;0.06818
0.65625;0.36458;0.02083;0.14583;0.03125;0.06250
0.59434;0.38679;0.01887;0.15094;0.02830;0.06604
0.63333;0.35833;0.02500;0.15833;0.01667;0.06667
0.65354;0.33858;0.02362;0.11024;0.01575;0.08661
0.65625;0.29688;0.00781;0.15625;0.03906;0.08594
0.64964;0.24818;0.01460;0.17518;0.02920;0.07299
0.63846;0.30769;0.03077;0.13846;0.00000;0.08462
0.68852;0.27869;0.04098;0.21311;0.02459;0.04098
0.75000;0.21552;0.02586;0.18103;0.03448;0.04310
0.81667;0.22500;0.01667;0.16667;0.02500;0.03333
0.79070;0.20930;0.00000;0.17054;0.03876;0.03101
0.81022;0.13869;0.00730;0.18248;0.03650;0.02920
0.78832;0.16058;0.01460;0.23358;0.03650;0.02190
0.79104;0.11940;0.03731;0.25373;0.03731;0.01493
0.81119;0.13287;0.03497;0.25874;0.04895;0.04196
0.78626;0.16794;0.01527;0.22901;0.02290;0.05344
0.84962;0.15038;0.01504;0.28571;0.03008;0.06015
0.82540;0.17460;0.00794;0.27778;0.03968;0.03968
0.81600;0.16000;0.01600;0.21600;0.03200;0.04000
0.86047;0.12403;0.01550;0.29457;0.03101;0.06977
0.87407;0.12593;0.00741;0.33333;0.02963;0.03704
0.89831;0.07627;0.00847;0.27966;0.04237;0.05932
0.89655;0.12069;0.00862;0.24138;0.05172;0.03448
0.94393;0.06542;0.00000;0.26168;0.02804;0.02804
0.94805;0.05195;0.01299;0.25974;0.02597;0.01299
0.83051;0.15254;0.01695;0.28814;0.00000;0.01695
0.81967;0.13115;0.01639;0.32787;0.00000;0.03279
0.84000;0.16000;0.00000;0.28000;0.02000;0.02000
0.88095;0.11905;0.02381;0.21429;0.00000;0.02381
0.86667;0.10000;0.00000;0.30000;0.00000;0.06667
0.92000;0.08000;0.00000;0.20000;0.00000;0.08000
0.92857;0.00000;0.00000;0.28571;0.00000;0.00000
0.92308;0.07692;0.00000;0.30769;0.00000;0.00000
0.91667;0.00000;0.00000;0.25000;0.00000;0.00000
0.87500;0.00000;0.00000;0.25000;0.00000;0.00000
1.00000;0.00000;0.00000;0.00000;0.00000;0.00000
1.00000;0.00000;0.00000;0.00000;0.00000;0.00000
