Ten minute period number;Active occupant count in time period;Probability of transition to zero active occupants in next time period;Probability of transition to one active occupant in next time period;Probability of transition to two active occupants in next time period;Probability of transition to three active occupants in next time period;Probability of transition to four active occupants in next time period;Probability of transition to five active occupants in next time period;Probability of transition to six active occupants in next time period
7;1;0.205882353;0.764705882;0.029411765;0;0;0;0
7;2;0.111111111;0;0.888888889;0;0;0;0
7;3;0;0;0;0;0;0;0
7;4;0;0;0;0;0;0;0
7;5;0;0;0;0;0;0;0
7;6;0;0;0;0;0;0;0
8;0;0.992555831;0.007444169;0;0;0;0;0
8;1;0.222222222;0.777777778;0;0;0;0;0
8;2;0;0.666666667;0.333333333;0;0;0;0
8;3;0;0;1;0;0;0;0
8;4;0;0;0;0;0;0;0
8;5;0;0;0;0;0;0;0
8;6;0;0;0;0;0;0;0
9;0;0.995073892;0.004926108;0;0;0;0;0
9;1;0.2;0.766666667;0.033333333;0;0;0;0
9;2;0;0.75;0.25;0;0;0;0
9;3;0;0;0;0;0;0;0
9;4;0;0;0;0;0;0;0
9;5;0;0;0;0;0;0;0
9;6;0;0;0;0;0;0;0
10;0;0.997560976;0.002439024;0;0;0;0;0
10;1;0.035714286;0.928571429;0.035714286;0;0;0;0
10;2;0;0;1;0;0;0;0
10;3;0;0;0;0;0;0;0
10;4;0;0;0;0;0;0;0
10;5;0;0;0;0;0;0;0
10;6;0;0;0;0;0;0;0
11;0;0.995121951;0.004878049;0;0;0;0;0
11;1;0.111111111;0.888888889;0;0;0;0;0
11;2;0.333333333;0.666666667;0;0;0;0;0
11;3;0;0;0;0;0;0;0
11;4;0;0;0;0;0;0;0
11;5;0;0;0;0;0;0;0
11;6;0;0;0;0;0;0;0
12;0;0.997572816;0.002427184;0;0;0;0;0
12;1;0.178571429;0.821428571;0;0;0;0;0
12;2;0;0;0;0;0;0;0
12;3;0;0;0;0;0;0;0
12;4;0;0;0;0;0;0;0
12;5;0;0;0;0;0;0;0
12;6;0;0;0;0;0;0;0
13;0;0.997596154;0.002403846;0;0;0;0;0
13;1;0.208333333;0.791666667;0;0;0;0;0
13;2;0;0;0;0;0;0;0
13;3;0;0;0;0;0;0;0
13;4;0;0;0;0;0;0;0
13;5;0;0;0;0;0;0;0
13;6;0;0;0;0;0;0;0
14;0;0.992857143;0.007142857;0;0;0;0;0
14;1;0.15;0.85;0;0;0;0;0
14;2;0;0;0;0;0;0;0
14;3;0;0;0;0;0;0;0
14;4;0;0;0;0;0;0;0
14;5;0;0;0;0;0;0;0
14;6;0;0;0;0;0;0;0
15;0;1;0;0;0;0;0;0
15;1;0.15;0.85;0;0;0;0;0
15;2;0;0;0;0;0;0;0
15;3;0;0;0;0;0;0;0
15;4;0;0;0;0;0;0;0
15;5;0;0;0;0;0;0;0
15;6;0;0;0;0;0;0;0
16;0;1;0;0;0;0;0;0
16;1;0.058823529;0.941176471;0;0;0;0;0
16;2;0;0;0;0;0;0;0
16;3;0;0;0;0;0;0;0
16;4;0;0;0;0;0;0;0
16;5;0;0;0;0;0;0;0
16;6;0;0;0;0;0;0;0
17;0;0.995283019;0.004716981;0;0;0;0;0
17;1;0;1;0;0;0;0;0
17;2;0;0;0;0;0;0;0
17;3;0;0;0;0;0;0;0
17;4;0;0;0;0;0;0;0
17;5;0;0;0;0;0;0;0
17;6;0;0;0;0;0;0;0
18;0;0.992890995;0.007109005;0;0;0;0;0
18;1;0.222222222;0.722222222;0.055555556;0;0;0;0
18;2;0;0;0;0;0;0;0
18;3;0;0;0;0;0;0;0
18;4;0;0;0;0;0;0;0
18;5;0;0;0;0;0;0;0
18;6;0;0;0;0;0;0;0
19;0;0.997635934;0.002364066;0;0;0;0;0
19;1;0.0625;0.9375;0;0;0;0;0
19;2;0;1;0;0;0;0;0
19;3;0;0;0;0;0;0;0
19;4;0;0;0;0;0;0;0
19;5;0;0;0;0;0;0;0
19;6;0;0;0;0;0;0;0
20;0;0.992907801;0.007092199;0;0;0;0;0
20;1;0.058823529;0.941176471;0;0;0;0;0
20;2;0;0;0;0;0;0;0
20;3;0;0;0;0;0;0;0
20;4;0;0;0;0;0;0;0
20;5;0;0;0;0;0;0;0
20;6;0;0;0;0;0;0;0
21;0;0.997624703;0;0.002375297;0;0;0;0
21;1;0.263157895;0.736842105;0;0;0;0;0
21;2;0;0;0;0;0;0;0
21;3;0;0;0;0;0;0;0
21;4;0;0;0;0;0;0;0
21;5;0;0;0;0;0;0;0
21;6;0;0;0;0;0;0;0
22;0;1;0;0;0;0;0;0
22;1;0.071428571;0.928571429;0;0;0;0;0
22;2;0;0;1;0;0;0;0
22;3;0;0;0;0;0;0;0
22;4;0;0;0;0;0;0;0
22;5;0;0;0;0;0;0;0
22;6;0;0;0;0;0;0;0
23;0;0.997652582;0.002347418;0;0;0;0;0
23;1;0.076923077;0.923076923;0;0;0;0;0
23;2;0;1;0;0;0;0;0
23;3;0;0;0;0;0;0;0
23;4;0;0;0;0;0;0;0
23;5;0;0;0;0;0;0;0
23;6;0;0;0;0;0;0;0
24;0;0.985915493;0.014084507;0;0;0;0;0
24;1;1;0;0;0;0;0;0
24;2;0;0;0;0;0;0;0
24;3;0;0;0;0;0;0;0
24;4;0;0;0;0;0;0;0
24;5;0;0;0;0;0;0;0
24;6;0;0;0;0;0;0;0
25;0;0.995391705;0.004608295;0;0;0;0;0
25;1;0.166666667;0.833333333;0;0;0;0;0
25;2;0;0;0;0;0;0;0
25;3;0;0;0;0;0;0;0
25;4;0;0;0;0;0;0;0
25;5;0;0;0;0;0;0;0
25;6;0;0;0;0;0;0;0
26;0;0.993071594;0.006928406;0;0;0;0;0
26;1;0.285714286;0.571428571;0.142857143;0;0;0;0
26;2;0;0;0;0;0;0;0
26;3;0;0;0;0;0;0;0
26;4;0;0;0;0;0;0;0
26;5;0;0;0;0;0;0;0
26;6;0;0;0;0;0;0;0
27;0;0.990740741;0.009259259;0;0;0;0;0
27;1;0;0.857142857;0.142857143;0;0;0;0
27;2;0;0;1;0;0;0;0
27;3;0;0;0;0;0;0;0
27;4;0;0;0;0;0;0;0
27;5;0;0;0;0;0;0;0
27;6;0;0;0;0;0;0;0
28;0;0.997663551;0.002336449;0;0;0;0;0
28;1;0.4;0.6;0;0;0;0;0
28;2;0;0.5;0.5;0;0;0;0
28;3;0;0;0;0;0;0;0
28;4;0;0;0;0;0;0;0
28;5;0;0;0;0;0;0;0
28;6;0;0;0;0;0;0;0
29;0;0.986078886;0.013921114;0;0;0;0;0
29;1;0.375;0.625;0;0;0;0;0
29;2;0;0;1;0;0;0;0
29;3;0;0;0;0;0;0;0
29;4;0;0;0;0;0;0;0
29;5;0;0;0;0;0;0;0
29;6;0;0;0;0;0;0;0
30;0;0.978971963;0.018691589;0.002336449;0;0;0;0
30;1;0.181818182;0.818181818;0;0;0;0;0
30;2;0;0;1;0;0;0;0
30;3;0;0;0;0;0;0;0
30;4;0;0;0;0;0;0;0
30;5;0;0;0;0;0;0;0
30;6;0;0;0;0;0;0;0
31;0;0.985748219;0.011876485;0.002375297;0;0;0;0
31;1;0.294117647;0.705882353;0;0;0;0;0
31;2;0;0;1;0;0;0;0
31;3;0;0;0;0;0;0;0
31;4;0;0;0;0;0;0;0
31;5;0;0;0;0;0;0;0
31;6;0;0;0;0;0;0;0
32;0;0.980952381;0.019047619;0;0;0;0;0
32;1;0.294117647;0.705882353;0;0;0;0;0
32;2;0;0;1;0;0;0;0
32;3;0;0;0;0;0;0;0
32;4;0;0;0;0;0;0;0
32;5;0;0;0;0;0;0;0
32;6;0;0;0;0;0;0;0
33;0;0.952038369;0.045563549;0.002398082;0;0;0;0
33;1;0.25;0.7;0.05;0;0;0;0
33;2;0;0.333333333;0.666666667;0;0;0;0
33;3;0;0;0;0;0;0;0
33;4;0;0;0;0;0;0;0
33;5;0;0;0;0;0;0;0
33;6;0;0;0;0;0;0;0
34;0;0.970149254;0.029850746;0;0;0;0;0
34;1;0.147058824;0.823529412;0.029411765;0;0;0;0
34;2;0.25;0.5;0.25;0;0;0;0
34;3;0;0;0;0;0;0;0
34;4;0;0;0;0;0;0;0
34;5;0;0;0;0;0;0;0
34;6;0;0;0;0;0;0;0
35;0;0.949494949;0.045454545;0.005050505;0;0;0;0
35;1;0.142857143;0.80952381;0.047619048;0;0;0;0
35;2;0;0.5;0.5;0;0;0;0
35;3;0;0;0;0;0;0;0
35;4;0;0;0;0;0;0;0
35;5;0;0;0;0;0;0;0
35;6;0;0;0;0;0;0;0
36;0;0.895287958;0.083769634;0.020942408;0;0;0;0
36;1;0.113207547;0.79245283;0.094339623;0;0;0;0
36;2;0;0;1;0;0;0;0
36;3;0;0;0;0;0;0;0
36;4;0;0;0;0;0;0;0
36;5;0;0;0;0;0;0;0
36;6;0;0;0;0;0;0;0
37;0;0.931034483;0.063218391;0.005747126;0;0;0;0
37;1;0.121621622;0.797297297;0.081081081;0;0;0;0
37;2;0;0.111111111;0.833333333;0.055555556;0;0;0
37;3;0;0;0;0;0;0;0
37;4;0;0;0;0;0;0;0
37;5;0;0;0;0;0;0;0
37;6;0;0;0;0;0;0;0
38;0;0.906906907;0.084084084;0.009009009;0;0;0;0
38;1;0.120481928;0.734939759;0.13253012;0.012048193;0;0;0
38;2;0.043478261;0.173913043;0.739130435;0.043478261;0;0;0
38;3;0;0;0;1;0;0;0
38;4;0;0;0;0;0;0;0
38;5;0;0;0;0;0;0;0
38;6;0;0;0;0;0;0;0
39;0;0.884984026;0.10543131;0.009584665;0;0;0;0
39;1;0.086021505;0.731182796;0.172043011;0.010752688;0;0;0
39;2;0;0.161290323;0.838709677;0;0;0;0
39;3;0;0;0;1;0;0;0
39;4;0;0;0;0;0;0;0
39;5;0;0;0;0;0;0;0
39;6;0;0;0;0;0;0;0
40;0;0.863157895;0.129824561;0.007017544;0;0;0;0
40;1;0.150943396;0.679245283;0.150943396;0.018867925;0;0;0
40;2;0.044444444;0.111111111;0.755555556;0.066666667;0.022222222;0;0
40;3;0;0;0;1;0;0;0
40;4;0;0;0;0;0;0;0
40;5;0;0;0;0;0;0;0
40;6;0;0;0;0;0;0;0
41;0;0.867424242;0.117424242;0.015151515;0;0;0;0
41;1;0.078947368;0.745614035;0.166666667;0.00877193;0;0;0
41;2;0.038461538;0.115384615;0.653846154;0.153846154;0.038461538;0;0
41;3;0;0.111111111;0.222222222;0.555555556;0.111111111;0;0
41;4;0;0;0;0;1;0;0
41;5;0;0;0;0;0;0;0
41;6;0;0;0;0;0;0;0
42;0;0.604166667;0.258333333;0.083333333;0.041666667;0.0125;0;0
42;1;0.081300813;0.495934959;0.317073171;0.081300813;0.024390244;0;0
42;2;0;0.050847458;0.440677966;0.406779661;0.101694915;0;0
42;3;0;0;0;0.857142857;0.142857143;0;0
42;4;0;0;0;0.25;0.75;0;0
42;5;0;0;0;0;0;0;0
42;6;0;0;0;0;0;0;0
43;0;0.806451613;0.180645161;0.006451613;0.006451613;0;0;0
43;1;0.031746032;0.706349206;0.222222222;0.03968254;0;0;0
43;2;0;0.047058824;0.682352941;0.247058824;0.023529412;0;0
43;3;0;0;0.070175439;0.754385965;0.175438596;0;0
43;4;0;0;0;0.058823529;0.941176471;0;0
43;5;0;0;0;0;0;0;0
43;6;0;0;0;0;0;0;0
44;0;0.76744186;0.178294574;0.046511628;0.007751938;0;0;0
44;1;0.066115702;0.661157025;0.20661157;0.041322314;0.024793388;0;0
44;2;0;0.120879121;0.593406593;0.263736264;0.021978022;0;0
44;3;0;0;0.169014085;0.76056338;0.070422535;0;0
44;4;0;0;0;0.178571429;0.821428571;0;0
44;5;0;0;0;0;0;0;0
44;6;0;0;0;0;0;0;0
45;0;0.663551402;0.23364486;0.065420561;0.037383178;0;0;0
45;1;0.026315789;0.614035088;0.228070175;0.105263158;0.026315789;0;0
45;2;0;0.134020619;0.546391753;0.288659794;0.030927835;0;0
45;3;0.011235955;0.02247191;0.112359551;0.696629213;0.157303371;0;0
45;4;0;0.03030303;0.03030303;0.393939394;0.545454545;0;0
45;5;0;0;0;0;0;0;0
45;6;0;0;0;0;0;0;0
46;0;0.813333333;0.133333333;0.04;0.013333333;0;0;0
46;1;0.108108108;0.666666667;0.18018018;0.036036036;0.009009009;0;0
46;2;0.010309278;0.164948454;0.701030928;0.12371134;0;0;0
46;3;0.008403361;0.075630252;0.092436975;0.756302521;0.067226891;0;0
46;4;0;0.026315789;0;0.184210526;0.789473684;0;0
46;5;0;0;0;0;0;0;0
46;6;0;0;0;0;0;0;0
47;0;0.666666667;0.306666667;0.026666667;0;0;0;0
47;1;0.172727273;0.681818182;0.1;0.045454545;0;0;0
47;2;0.019607843;0.18627451;0.617647059;0.156862745;0.019607843;0;0
47;3;0;0.043859649;0.210526316;0.666666667;0.078947368;0;0
47;4;0.051282051;0.076923077;0;0.358974359;0.512820513;0;0
47;5;0;0;0;0;0;0;0
47;6;0;0;0;0;0;0;0
48;0;0.671232877;0.273972603;0.054794521;0;0;0;0
48;1;0.096;0.568;0.224;0.088;0.024;0;0
48;2;0.06;0.2;0.58;0.14;0.02;0;0
48;3;0.027027027;0.036036036;0.243243243;0.621621622;0.072072072;0;0
48;4;0;0.032258065;0.129032258;0.290322581;0.548387097;0;0
48;5;0;0;0;0;0;0;0
48;6;0;0;0;0;0;0;0
49;0;0.9;0.085714286;0.014285714;0;0;0;0
49;1;0.120689655;0.732758621;0.146551724;0;0;0;0
49;2;0.041322314;0.132231405;0.67768595;0.132231405;0.016528926;0;0
49;3;0.058252427;0.077669903;0.145631068;0.689320388;0.029126214;0;0
49;4;0.033333333;0;0;0.266666667;0.7;0;0
49;5;0;0;0;0;0;0;0
49;6;0;0;0;0;0;0;0
50;0;0.853932584;0.112359551;0.02247191;0.011235955;0;0;0
50;1;0.165217391;0.756521739;0.07826087;0;0;0;0
50;2;0.104347826;0.234782609;0.582608696;0.07826087;0;0;0
50;3;0.073684211;0.105263158;0.242105263;0.557894737;0.021052632;0;0
50;4;0.076923077;0.192307692;0.076923077;0.346153846;0.307692308;0;0
50;5;0;0;0;0;0;0;0
50;6;0;0;0;0;0;0;0
51;0;0.913793103;0.068965517;0.017241379;0;0;0;0
51;1;0.273381295;0.64028777;0.071942446;0.014388489;0;0;0
51;2;0.106796117;0.330097087;0.524271845;0.038834951;0;0;0
51;3;0.069444444;0.152777778;0.305555556;0.430555556;0.041666667;0;0
51;4;0;0.1;0.1;0.3;0.5;0;0
51;5;0;0;0;0;0;0;0
51;6;0;0;0;0;0;0;0
52;0;0.95625;0.04375;0;0;0;0;0
52;1;0.251748252;0.692307692;0.055944056;0;0;0;0
52;2;0.112359551;0.280898876;0.539325843;0.04494382;0.02247191;0;0
52;3;0.125;0.275;0.2;0.4;0;0;0
52;4;0;0;0.125;0.5;0.375;0;0
52;5;0;0;0;0;0;0;0
52;6;0;0;0;0;0;0;0
53;0;0.911764706;0.083333333;0.004901961;0;0;0;0
53;1;0.211267606;0.718309859;0.070422535;0;0;0;0
53;2;0.169230769;0.076923077;0.692307692;0.061538462;0;0;0
53;3;0.125;0.083333333;0.25;0.541666667;0;0;0
53;4;0;0.2;0;0;0.8;0;0
53;5;0;0;0;0;0;0;0
53;6;0;0;0;0;0;0;0
54;0;0.860869565;0.130434783;0.008695652;0;0;0;0
54;1;0.094488189;0.771653543;0.125984252;0.007874016;0;0;0
54;2;0.032258065;0.177419355;0.693548387;0.096774194;0;0;0
54;3;0;0.058823529;0.235294118;0.647058824;0.058823529;0;0
54;4;0;0;0.25;0.25;0.5;0;0
54;5;0;0;0;0;0;0;0
54;6;0;0;0;0;0;0;0
55;0;0.905660377;0.094339623;0;0;0;0;0
55;1;0.071428571;0.864285714;0.057142857;0.007142857;0;0;0
55;2;0.015151515;0.106060606;0.818181818;0.060606061;0;0;0
55;3;0;0;0.052631579;0.894736842;0.052631579;0;0
55;4;0;0;0;0.333333333;0.666666667;0;0
55;5;0;0;0;0;0;0;0
55;6;0;0;0;0;0;0;0
56;0;0.935960591;0.0591133;0.004926108;0;0;0;0
56;1;0.067567568;0.898648649;0.033783784;0;0;0;0
56;2;0.015873016;0.111111111;0.80952381;0.063492063;0;0;0
56;3;0;0.043478261;0.086956522;0.826086957;0.043478261;0;0
56;4;0;0;0;0;1;0;0
56;5;0;0;0;0;0;0;0
56;6;0;0;0;0;0;0;0
57;0;0.980099502;0.014925373;0.004975124;0;0;0;0
57;1;0.111111111;0.85620915;0.026143791;0.006535948;0;0;0
57;2;0;0.118644068;0.830508475;0.050847458;0;0;0
57;3;0;0;0;0.913043478;0.086956522;0;0
57;4;0;0;0.25;0.5;0.25;0;0
57;5;0;0;0;0;0;0;0
57;6;0;0;0;0;0;0;0
58;0;0.962616822;0.03271028;0.004672897;0;0;0;0
58;1;0.035460993;0.921985816;0.042553191;0;0;0;0
58;2;0.018181818;0.109090909;0.836363636;0.036363636;0;0;0
58;3;0;0.074074074;0.074074074;0.851851852;0;0;0
58;4;0;0;0;0;1;0;0
58;5;0;0;0;0;0;0;0
58;6;0;0;0;0;0;0;0
59;0;0.948113208;0.051886792;0;0;0;0;0
59;1;0.04137931;0.896551724;0.062068966;0;0;0;0
59;2;0;0.145454545;0.818181818;0.036363636;0;0;0
59;3;0;0;0.08;0.92;0;0;0
59;4;0;0;0;0.333333333;0.666666667;0;0
59;5;0;0;0;0;0;0;0
59;6;0;0;0;0;0;0;0
60;0;0.913043478;0.077294686;0.009661836;0;0;0;0
60;1;0.11409396;0.77852349;0.10738255;0;0;0;0
60;2;0.089285714;0.142857143;0.625;0.107142857;0.035714286;0;0
60;3;0.115384615;0;0.269230769;0.615384615;0;0;0
60;4;0;0;0;0.5;0.5;0;0
60;5;0;0;0;0;0;0;0
60;6;0;0;0;0;0;0;0
61;0;0.962616822;0.03271028;0.004672897;0;0;0;0
61;1;0.035714286;0.935714286;0.028571429;0;0;0;0
61;2;0.016666667;0.066666667;0.883333333;0.033333333;0;0;0
61;3;0;0;0.043478261;0.956521739;0;0;0
61;4;0;0;0;0;1;0;0
61;5;0;0;0;0;0;0;0
61;6;0;0;0;0;0;0;0
62;0;0.976415094;0.023584906;0;0;0;0;0
62;1;0.084507042;0.88028169;0.028169014;0.007042254;0;0;0
62;2;0.016949153;0.101694915;0.830508475;0.050847458;0;0;0
62;3;0;0.083333333;0;0.916666667;0;0;0
62;4;0;0;0;0.333333333;0.666666667;0;0
62;5;0;0;0;0;0;0;0
62;6;0;0;0;0;0;0;0
63;0;0.968181818;0.027272727;0.004545455;0;0;0;0
63;1;0.108695652;0.869565217;0.014492754;0.007246377;0;0;0
63;2;0.037735849;0.113207547;0.849056604;0;0;0;0
63;3;0.037037037;0.111111111;0.037037037;0.777777778;0.037037037;0;0
63;4;0;0;0;0;1;0;0
63;5;0;0;0;0;0;0;0
63;6;0;0;0;0;0;0;0
64;0;0.961038961;0.034632035;0.004329004;0;0;0;0
64;1;0.088888889;0.888888889;0.022222222;0;0;0;0
64;2;0;0.102040816;0.836734694;0.06122449;0;0;0
64;3;0;0.045454545;0.272727273;0.681818182;0;0;0
64;4;0;0;0;0;1;0;0
64;5;0;0;0;0;0;0;0
64;6;0;0;0;0;0;0;0
65;0;0.974358974;0.025641026;0;0;0;0;0
65;1;0.052238806;0.932835821;0.014925373;0;0;0;0
65;2;0;0.137254902;0.784313725;0.078431373;0;0;0
65;3;0.055555556;0;0.055555556;0.888888889;0;0;0
65;4;0;0;0;0;1;0;0
65;5;0;0;0;0;0;0;0
65;6;0;0;0;0;0;0;0
66;0;0.953389831;0.033898305;0.012711864;0;0;0;0
66;1;0.065217391;0.862318841;0.057971014;0.014492754;0;0;0
66;2;0.023255814;0.093023256;0.813953488;0.069767442;0;0;0
66;3;0;0;0.25;0.75;0;0;0
66;4;0.333333333;0;0;0;0.666666667;0;0
66;5;0;0;0;0;0;0;0
66;6;0;0;0;0;0;0;0
67;0;0.949152542;0.038135593;0.012711864;0;0;0;0
67;1;0.083969466;0.86259542;0.053435115;0;0;0;0
67;2;0;0.019607843;0.980392157;0;0;0;0
67;3;0;0;0.05;0.95;0;0;0
67;4;0;0;0.5;0.5;0;0;0
67;5;0;0;0;0;0;0;0
67;6;0;0;0;0;0;0;0
68;0;0.961702128;0.038297872;0;0;0;0;0
68;1;0.130081301;0.837398374;0.032520325;0;0;0;0
68;2;0.080645161;0.080645161;0.822580645;0.016129032;0;0;0
68;3;0;0;0.25;0.75;0;0;0
68;4;0;0;0;0;0;0;0
68;5;0;0;0;0;0;0;0
68;6;0;0;0;0;0;0;0
69;0;0.975708502;0.020242915;0.004048583;0;0;0;0
69;1;0.076923077;0.88034188;0.042735043;0;0;0;0
69;2;0.016666667;0.083333333;0.866666667;0.033333333;0;0;0
69;3;0;0;0.0625;0.9375;0;0;0
69;4;0;0;0;0;0;0;0
69;5;0;0;0;0;0;0;0
69;6;0;0;0;0;0;0;0
70;0;0.960159363;0.039840637;0;0;0;0;0
70;1;0.07079646;0.876106195;0.053097345;0;0;0;0
70;2;0.016949153;0.06779661;0.86440678;0.050847458;0;0;0
70;3;0.058823529;0;0.058823529;0.882352941;0;0;0
70;4;0;0;0;0;0;0;0
70;5;0;0;0;0;0;0;0
70;6;0;0;0;0;0;0;0
71;0;0.964143426;0.03187251;0;0.003984064;0;0;0
71;1;0.044247788;0.92920354;0.026548673;0;0;0;0
71;2;0;0.103448276;0.862068966;0.034482759;0;0;0
71;3;0;0;0.277777778;0.666666667;0.055555556;0;0
71;4;0;0;0;0;0;0;0
71;5;0;0;0;0;0;0;0
71;6;0;0;0;0;0;0;0
72;0;0.935222672;0.060728745;0.004048583;0;0;0;0
72;1;0.100840336;0.848739496;0.025210084;0.025210084;0;0;0
72;2;0.017241379;0.086206897;0.793103448;0.103448276;0;0;0
72;3;0.066666667;0.066666667;0.2;0.6;0.066666667;0;0
72;4;0;0;0;1;0;0;0
72;5;0;0;0;0;0;0;0
72;6;0;0;0;0;0;0;0
73;0;0.963265306;0.036734694;0;0;0;0;0
73;1;0.057377049;0.827868852;0.106557377;0.008196721;0;0;0
73;2;0.018867925;0.094339623;0.79245283;0.075471698;0.018867925;0;0
73;3;0.052631579;0;0.263157895;0.684210526;0;0;0
73;4;0;0;0;0;1;0;0
73;5;0;0;0;0;0;0;0
73;6;0;0;0;0;0;0;0
74;0;0.946938776;0.040816327;0.012244898;0;0;0;0
74;1;0.095652174;0.860869565;0.043478261;0;0;0;0
74;2;0;0.116666667;0.816666667;0.066666667;0;0;0
74;3;0;0;0.111111111;0.777777778;0.111111111;0;0
74;4;0;0;0;0.5;0.5;0;0
74;5;0;0;0;0;0;0;0
74;6;0;0;0;0;0;0;0
75;0;0.934156379;0.053497942;0.008230453;0.004115226;0;0;0
75;1;0.043103448;0.879310345;0.068965517;0.00862069;0;0;0
75;2;0.033898305;0.06779661;0.881355932;0.016949153;0;0;0
75;3;0;0;0.157894737;0.842105263;0;0;0
75;4;0;0;0;0;1;0;0
75;5;0;0;0;0;0;0;0
75;6;0;0;0;0;0;0;0
76;0;0.931623932;0.068376068;0;0;0;0;0
76;1;0.075630252;0.882352941;0.042016807;0;0;0;0
76;2;0.015384615;0.092307692;0.892307692;0;0;0;0
76;3;0;0.052631579;0.052631579;0.842105263;0.052631579;0;0
76;4;0;0;0;0.333333333;0.666666667;0;0
76;5;0;0;0;0;0;0;0
76;6;0;0;0;0;0;0;0
77;0;0.964912281;0.035087719;0;0;0;0;0
77;1;0.078125;0.828125;0.09375;0;0;0;0
77;2;0.03125;0.0625;0.875;0.03125;0;0;0
77;3;0;0;0.235294118;0.764705882;0;0;0
77;4;0;0;0.333333333;0.666666667;0;0;0
77;5;0;0;0;0;0;0;0
77;6;0;0;0;0;0;0;0
78;0;0.900862069;0.090517241;0.004310345;0.004310345;0;0;0
78;1;0.101694915;0.830508475;0.050847458;0.016949153;0;0;0
78;2;0.04109589;0.082191781;0.780821918;0.082191781;0.01369863;0;0
78;3;0;0.176470588;0.235294118;0.529411765;0.058823529;0;0
78;4;0;0;0;0;0;0;0
78;5;0;0;0;0;0;0;0
78;6;0;0;0;0;0;0;0
79;0;0.955357143;0.040178571;0.004464286;0;0;0;0
79;1;0.0625;0.859375;0.078125;0;0;0;0
79;2;0.014705882;0.117647059;0.823529412;0.044117647;0;0;0
79;3;0;0;0.111111111;0.888888889;0;0;0
79;4;0;0;0;0;1;0;0
79;5;0;0;0;0;0;0;0
79;6;0;0;0;0;0;0;0
80;0;0.950672646;0.044843049;0.004484305;0;0;0;0
80;1;0.05511811;0.929133858;0.015748031;0;0;0;0
80;2;0.014492754;0.144927536;0.811594203;0.028985507;0;0;0
80;3;0.052631579;0.052631579;0.263157895;0.631578947;0;0;0
80;4;0;0;0;0.5;0.5;0;0
80;5;0;0;0;0;0;0;0
80;6;0;0;0;0;0;0;0
81;0;0.945701357;0.040723982;0.013574661;0;0;0;0
81;1;0.122302158;0.834532374;0.043165468;0;0;0;0
81;2;0.015625;0.125;0.84375;0.015625;0;0;0
81;3;0;0.066666667;0.066666667;0.866666667;0;0;0
81;4;0;0;0;0;1;0;0
81;5;0;0;0;0;0;0;0
81;6;0;0;0;0;0;0;0
82;0;0.960352423;0.035242291;0.004405286;0;0;0;0
82;1;0.02238806;0.955223881;0.02238806;0;0;0;0
82;2;0;0.109375;0.859375;0.03125;0;0;0
82;3;0;0;0.071428571;0.928571429;0;0;0
82;4;0;0;0;0;1;0;0
82;5;0;0;0;0;0;0;0
82;6;0;0;0;0;0;0;0
83;0;0.977375566;0.022624434;0;0;0;0;0
83;1;0.034965035;0.923076923;0.041958042;0;0;0;0
