Ten minute period number;Active occupant count in time period;Probability of transition to zero active occupants in next time period;Probability of transition to one active occupant in next time period;Probability of transition to two active occupants in next time period;Probability of transition to three active occupants in next time period;Probability of transition to four active occupants in next time period;Probability of transition to five active occupants in next time period;Probability of transition to six active occupants in next time period
1;0;0.994428969359331;0.005571030640669;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
1;1;0.206766917293233;0.793233082706767;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
1;2;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
1;3;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
1;4;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
1;5;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
1;6;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
2;0;0.994605529332434;0.005394470667566;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
2;1;0.168949771689498;0.831050228310502;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
2;2;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
2;3;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
2;4;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
2;5;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
2;6;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
3;0;0.997354497354497;0.002645502645503;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
3;1;0.247368421052632;0.752631578947368;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
3;2;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
3;3;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
3;4;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
3;5;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
3;6;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
4;0;0.997427652733119;0.002572347266881;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
4;1;0.149659863945578;0.850340136054422;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
4;2;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
4;3;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
4;4;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
4;5;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
4;6;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
5;0;0.996185632549269;0.003814367450731;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
5;1;0.162790697674419;0.837209302325581;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
5;2;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
5;3;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
5;4;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
5;5;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
5;6;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
6;0;0.993702770780856;0.006297229219144;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
6;1;0.473684210526316;0.526315789473684;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
6;2;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
6;3;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
6;4;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
6;5;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
6;6;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
7;0;0.996936274509804;0.003063725490196;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
7;1;0.200000000000000;0.800000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
7;2;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
7;3;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
7;4;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
7;5;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
7;6;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
8;0;0.998781230956734;0.001218769043266;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
8;1;0.196721311475410;0.803278688524590;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
8;2;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
8;3;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
8;4;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
8;5;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
8;6;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
9;0;0.995760145366445;0.004239854633555;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
9;1;0.156862745098039;0.843137254901961;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
9;2;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
9;3;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
9;4;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
9;5;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
9;6;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
10;0;0.998184019370460;0.001815980629540;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
10;1;0.220000000000000;0.780000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
10;2;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
10;3;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
10;4;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
10;5;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
10;6;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
11;0;0.995783132530121;0.004216867469880;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
11;1;0.285714285714286;0.714285714285714;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
11;2;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
11;3;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
11;4;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
11;5;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
11;6;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
12;0;0.993993993993994;0.006006006006006;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
12;1;0.270270270270270;0.729729729729730;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
12;2;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
12;3;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
12;4;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
12;5;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
12;6;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
13;0;0.995795795795796;0.004204204204204;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
