Ten minute period number;Active occupant count in time period;Probability of transition to zero active occupants in next time period;Probability of transition to one active occupant in next time period;Probability of transition to two active occupants in next time period;Probability of transition to three active occupants in next time period;Probability of transition to four active occupants in next time period;Probability of transition to five active occupants in next time period;Probability of transition to six active occupants in next time period
8;1;0.222222222;0.777777778;0;0;0;0;0
8;2;0;0.25;0.75;0;0;0;0
8;3;0;0;0;0;0;0;0
8;4;0;0;0;0;0;0;0
8;5;0;0;0;0;0;0;0
8;6;0;0;0;0;0;0;0
9;0;0.99122807;0.00877193;0;0;0;0;0
9;1;0.375;0.625;0;0;0;0;0
9;2;0;0.333333333;0.666666667;0;0;0;0
9;3;0;0;0;0;0;0;0
9;4;0;0;0;0;0;0;0
9;5;0;0;0;0;0;0;0
9;6;0;0;0;0;0;0;0
10;0;1;0;0;0;0;0;0
10;1;0.285714286;0.714285714;0;0;0;0;0
10;2;0.5;0;0.5;0;0;0;0
10;3;0;0;0;0;0;0;0
10;4;0;0;0;0;0;0;0
10;5;0;0;0;0;0;0;0
10;6;0;0;0;0;0;0;0
11;0;0.991596639;0.008403361;0;0;0;0;0
11;1;0.4;0.6;0;0;0;0;0
11;2;0;0;1;0;0;0;0
11;3;0;0;0;0;0;0;0
11;4;0;0;0;0;0;0;0
11;5;0;0;0;0;0;0;0
11;6;0;0;0;0;0;0;0
12;0;0.975;0.025;0;0;0;0;0
12;1;0;1;0;0;0;0;0
12;2;0;1;0;0;0;0;0
12;3;0;0;0;0;0;0;0
12;4;0;0;0;0;0;0;0
12;5;0;0;0;0;0;0;0
12;6;0;0;0;0;0;0;0
13;0;1;0;0;0;0;0;0
13;1;0.375;0.625;0;0;0;0;0
13;2;0;0;0;0;0;0;0
13;3;0;0;0;0;0;0;0
13;4;0;0;0;0;0;0;0
13;5;0;0;0;0;0;0;0
13;6;0;0;0;0;0;0;0
14;0;0.991666667;0.008333333;0;0;0;0;0
14;1;0.2;0.8;0;0;0;0;0
14;2;0;0;0;0;0;0;0
14;3;0;0;0;0;0;0;0
14;4;0;0;0;0;0;0;0
14;5;0;0;0;0;0;0;0
14;6;0;0;0;0;0;0;0
15;0;1;0;0;0;0;0;0
15;1;0;1;0;0;0;0;0
15;2;0;0;0;0;0;0;0
15;3;0;0;0;0;0;0;0
15;4;0;0;0;0;0;0;0
15;5;0;0;0;0;0;0;0
15;6;0;0;0;0;0;0;0
16;0;1;0;0;0;0;0;0
16;1;0;1;0;0;0;0;0
16;2;0;0;0;0;0;0;0
16;3;0;0;0;0;0;0;0
16;4;0;0;0;0;0;0;0
16;5;0;0;0;0;0;0;0
16;6;0;0;0;0;0;0;0
17;0;0.983333333;0.016666667;0;0;0;0;0
17;1;0;1;0;0;0;0;0
17;2;0;0;0;0;0;0;0
17;3;0;0;0;0;0;0;0
17;4;0;0;0;0;0;0;0
17;5;0;0;0;0;0;0;0
17;6;0;0;0;0;0;0;0
18;0;0.991525424;0.008474576;0;0;0;0;0
18;1;0.285714286;0.714285714;0;0;0;0;0
18;2;0;0;0;0;0;0;0
18;3;0;0;0;0;0;0;0
18;4;0;0;0;0;0;0;0
18;5;0;0;0;0;0;0;0
18;6;0;0;0;0;0;0;0
19;0;0.974789916;0.025210084;0;0;0;0;0
19;1;0.166666667;0.833333333;0;0;0;0;0
19;2;0;0;0;0;0;0;0
19;3;0;0;0;0;0;0;0
19;4;0;0;0;0;0;0;0
19;5;0;0;0;0;0;0;0
19;6;0;0;0;0;0;0;0
20;0;0.982905983;0.017094017;0;0;0;0;0
20;1;0.25;0.75;0;0;0;0;0
20;2;0;0;0;0;0;0;0
20;3;0;0;0;0;0;0;0
20;4;0;0;0;0;0;0;0
20;5;0;0;0;0;0;0;0
20;6;0;0;0;0;0;0;0
21;0;1;0;0;0;0;0;0
21;1;0.375;0.625;0;0;0;0;0
21;2;0;0;0;0;0;0;0
21;3;0;0;0;0;0;0;0
21;4;0;0;0;0;0;0;0
21;5;0;0;0;0;0;0;0
21;6;0;0;0;0;0;0;0
22;0;0.991666667;0.008333333;0;0;0;0;0
22;1;0;1;0;0;0;0;0
22;2;0;0;0;0;0;0;0
22;3;0;0;0;0;0;0;0
22;4;0;0;0;0;0;0;0
22;5;0;0;0;0;0;0;0
22;6;0;0;0;0;0;0;0
23;0;1;0;0;0;0;0;0
23;1;0.333333333;0.666666667;0;0;0;0;0
23;2;0;0;0;0;0;0;0
23;3;0;0;0;0;0;0;0
23;4;0;0;0;0;0;0;0
23;5;0;0;0;0;0;0;0
23;6;0;0;0;0;0;0;0
24;0;0.950413223;0.049586777;0;0;0;0;0
24;1;0.75;0.25;0;0;0;0;0
24;2;0;0;0;0;0;0;0
24;3;0;0;0;0;0;0;0
24;4;0;0;0;0;0;0;0
24;5;0;0;0;0;0;0;0
24;6;0;0;0;0;0;0;0
25;0;1;0;0;0;0;0;0
25;1;0.285714286;0.714285714;0;0;0;0;0
25;2;0;0;0;0;0;0;0
25;3;0;0;0;0;0;0;0
25;4;0;0;0;0;0;0;0
25;5;0;0;0;0;0;0;0
25;6;0;0;0;0;0;0;0
26;0;0.983333333;0.016666667;0;0;0;0;0
26;1;0.2;0.8;0;0;0;0;0
26;2;0;0;0;0;0;0;0
26;3;0;0;0;0;0;0;0
26;4;0;0;0;0;0;0;0
26;5;0;0;0;0;0;0;0
26;6;0;0;0;0;0;0;0
27;0;0.991596639;0.008403361;0;0;0;0;0
27;1;0.333333333;0.666666667;0;0;0;0;0
27;2;0;0;0;0;0;0;0
27;3;0;0;0;0;0;0;0
27;4;0;0;0;0;0;0;0
27;5;0;0;0;0;0;0;0
27;6;0;0;0;0;0;0;0
28;0;0.975;0.025;0;0;0;0;0
28;1;0.2;0.8;0;0;0;0;0
28;2;0;0;0;0;0;0;0
28;3;0;0;0;0;0;0;0
28;4;0;0;0;0;0;0;0
28;5;0;0;0;0;0;0;0
28;6;0;0;0;0;0;0;0
29;0;0.991525424;0.008474576;0;0;0;0;0
29;1;0.285714286;0.714285714;0;0;0;0;0
29;2;0;0;0;0;0;0;0
29;3;0;0;0;0;0;0;0
29;4;0;0;0;0;0;0;0
29;5;0;0;0;0;0;0;0
29;6;0;0;0;0;0;0;0
30;0;0.966386555;0.025210084;0.008403361;0;0;0;0
30;1;0.5;0.5;0;0;0;0;0
30;2;0;0;0;0;0;0;0
30;3;0;0;0;0;0;0;0
30;4;0;0;0;0;0;0;0
30;5;0;0;0;0;0;0;0
30;6;0;0;0;0;0;0;0
31;0;0.983050847;0.016949153;0;0;0;0;0
31;1;0;1;0;0;0;0;0
31;2;1;0;0;0;0;0;0
31;3;0;0;0;0;0;0;0
31;4;0;0;0;0;0;0;0
31;5;0;0;0;0;0;0;0
31;6;0;0;0;0;0;0;0
32;0;0.991452991;0.008547009;0;0;0;0;0
32;1;0.125;0.875;0;0;0;0;0
32;2;0;0;0;0;0;0;0
32;3;0;0;0;0;0;0;0
32;4;0;0;0;0;0;0;0
32;5;0;0;0;0;0;0;0
32;6;0;0;0;0;0;0;0
33;0;0.991452991;0.008547009;0;0;0;0;0
33;1;0.25;0.75;0;0;0;0;0
33;2;0;0;0;0;0;0;0
33;3;0;0;0;0;0;0;0
33;4;0;0;0;0;0;0;0
33;5;0;0;0;0;0;0;0
33;6;0;0;0;0;0;0;0
34;0;0.957627119;0.042372881;0;0;0;0;0
34;1;0.142857143;0.857142857;0;0;0;0;0
34;2;0;0;0;0;0;0;0
34;3;0;0;0;0;0;0;0
34;4;0;0;0;0;0;0;0
34;5;0;0;0;0;0;0;0
34;6;0;0;0;0;0;0;0
35;0;0.929824561;0.070175439;0;0;0;0;0
35;1;0.363636364;0.636363636;0;0;0;0;0
35;2;0;0;0;0;0;0;0
35;3;0;0;0;0;0;0;0
35;4;0;0;0;0;0;0;0
35;5;0;0;0;0;0;0;0
35;6;0;0;0;0;0;0;0
36;0;0.863636364;0.118181818;0.018181818;0;0;0;0
36;1;0.133333333;0.8;0.066666667;0;0;0;0
36;2;0;0;0;0;0;0;0
36;3;0;0;0;0;0;0;0
36;4;0;0;0;0;0;0;0
36;5;0;0;0;0;0;0;0
36;6;0;0;0;0;0;0;0
37;0;0.958762887;0.041237113;0;0;0;0;0
37;1;0.12;0.68;0.16;0.04;0;0;0
37;2;0;0;0.666666667;0.333333333;0;0;0
37;3;0;0;0;0;0;0;0
37;4;0;0;0;0;0;0;0
37;5;0;0;0;0;0;0;0
37;6;0;0;0;0;0;0;0
38;0;0.958333333;0.041666667;0;0;0;0;0
38;1;0.142857143;0.80952381;0.047619048;0;0;0;0
38;2;0;0.166666667;0.833333333;0;0;0;0
38;3;0;0;0;1;0;0;0
38;4;0;0;0;0;0;0;0
38;5;0;0;0;0;0;0;0
38;6;0;0;0;0;0;0;0
39;0;0.821052632;0.147368421;0.021052632;0.010526316;0;0;0
39;1;0.272727273;0.5;0.136363636;0.045454545;0.045454545;0;0
39;2;0;0.166666667;0.833333333;0;0;0;0
39;3;0;0;0;0.5;0.5;0;0
39;4;0;0;0;0;0;0;0
39;5;0;0;0;0;0;0;0
39;6;0;0;0;0;0;0;0
40;0;0.857142857;0.119047619;0.023809524;0;0;0;0
40;1;0.076923077;0.730769231;0.192307692;0;0;0;0
40;2;0;0.1;0.6;0.2;0.1;0;0
40;3;0;0;0.333333333;0.666666667;0;0;0
40;4;0;0;0.5;0;0.5;0;0
40;5;0;0;0;0;0;0;0
40;6;0;0;0;0;0;0;0
41;0;0.797297297;0.189189189;0;0.013513514;0;0;0
41;1;0.233333333;0.566666667;0.133333333;0.066666667;0;0;0
41;2;0.066666667;0.2;0.733333333;0;0;0;0
41;3;0;0;0.25;0.5;0.25;0;0
41;4;0;0;0;0;0.5;0.5;0
41;5;0;0;0;0;0;0;0
41;6;0;0;0;0;0;0;0
42;0;0.611940299;0.23880597;0.104477612;0.044776119;0;0;0
42;1;0.058823529;0.529411765;0.294117647;0.117647059;0;0;0
42;2;0.0625;0.25;0.0625;0.4375;0.125;0.0625;0
42;3;0;0;0;0.8;0.2;0;0
42;4;0;0;0;0;0.5;0.5;0
42;5;0;0;0;0;0;1;0
42;6;0;0;0;0;0;0;0
43;0;0.818181818;0.159090909;0.022727273;0;0;0;0
43;1;0.052631579;0.684210526;0.157894737;0.105263158;0;0;0
43;2;0;0.055555556;0.5;0.388888889;0.055555556;0;0
43;3;0;0;0.055555556;0.666666667;0.222222222;0.055555556;0
43;4;0;0;0.25;0;0.75;0;0
43;5;0;0;0;0;0.333333333;0.666666667;0
43;6;0;0;0;0;0;0;0
44;0;0.763157895;0.184210526;0.026315789;0.026315789;0;0;0
44;1;0.088235294;0.764705882;0.117647059;0.029411765;0;0;0
44;2;0;0.222222222;0.611111111;0.111111111;0.055555556;0;0
44;3;0;0.043478261;0.086956522;0.608695652;0.217391304;0.043478261;0
44;4;0;0;0;0;0.777777778;0.222222222;0
44;5;0;0;0;0;0.333333333;0.666666667;0
44;6;0;0;0;0;0;0;0
45;0;0.59375;0.34375;0;0.0625;0;0;0
45;1;0.026315789;0.552631579;0.263157895;0.131578947;0.026315789;0;0
45;2;0;0.111111111;0.5;0.222222222;0.111111111;0.055555556;0
45;3;0;0;0.055555556;0.444444444;0.444444444;0.055555556;0
45;4;0;0;0;0.214285714;0.642857143;0.142857143;0
45;5;0;0;0;0;0.6;0.4;0
45;6;0;0;0;0;0;0;0
46;0;0.8;0.15;0.05;0;0;0;0
46;1;0.088235294;0.735294118;0.147058824;0.029411765;0;0;0
46;2;0;0.15;0.7;0.15;0;0;0
46;3;0;0.090909091;0.181818182;0.545454545;0.181818182;0;0
46;4;0;0.086956522;0.086956522;0.130434783;0.652173913;0.043478261;0
46;5;0;0;0;0;0;1;0
46;6;0;0;0;0;0;0;0
47;0;0.842105263;0.157894737;0;0;0;0;0
47;1;0.2;0.657142857;0.114285714;0;0.028571429;0;0
47;2;0.038461538;0.153846154;0.538461538;0.269230769;0;0;0
47;3;0;0.052631579;0.315789474;0.578947368;0.052631579;0;0
47;4;0;0;0.105263158;0.157894737;0.684210526;0.052631579;0
47;5;0;0;0;0.142857143;0.571428571;0.285714286;0
47;6;0;0;0;0;0;0;0
48;0;0.625;0.291666667;0.083333333;0;0;0;0
48;1;0.096774194;0.612903226;0.258064516;0;0.032258065;0;0
48;2;0;0.230769231;0.615384615;0.076923077;0.076923077;0;0
48;3;0.045454545;0.090909091;0.090909091;0.590909091;0.136363636;0.045454545;0
48;4;0;0;0.210526316;0.157894737;0.578947368;0.052631579;0
48;5;0;0;0;0.333333333;0.333333333;0.333333333;0
48;6;0;0;0;0;0;0;0
49;0;0.789473684;0.210526316;0;0;0;0;0
49;1;0.088235294;0.647058824;0.264705882;0;0;0;0
49;2;0.0625;0.1875;0.59375;0.125;0.03125;0;0
49;3;0;0.157894737;0.157894737;0.578947368;0.105263158;0;0
49;4;0;0;0.111111111;0.277777778;0.611111111;0;0
49;5;0;0;0;0;0;1;0
49;6;0;0;0;0;0;0;0
50;0;0.85;0.1;0.05;0;0;0;0
50;1;0.057142857;0.885714286;0.057142857;0;0;0;0
50;2;0.090909091;0.303030303;0.545454545;0.060606061;0;0;0
50;3;0.05;0.1;0.25;0.5;0.1;0;0
50;4;0;0.214285714;0.071428571;0.5;0.214285714;0;0
50;5;0;0;0;0;0.333333333;0.666666667;0
50;6;0;0;0;0;0;0;0
51;0;0.956521739;0.043478261;0;0;0;0;0
51;1;0.291666667;0.5625;0.125;0.020833333;0;0;0
51;2;0.148148148;0.222222222;0.481481481;0.111111111;0.037037037;0;0
51;3;0.105263158;0.263157895;0.157894737;0.368421053;0.105263158;0;0
51;4;0.166666667;0.166666667;0.166666667;0.5;0;0;0
51;5;0;0.5;0;0.5;0;0;0
51;6;0;0;0;0;0;0;0
52;0;0.930232558;0.069767442;0;0;0;0;0
52;1;0.292682927;0.658536585;0.048780488;0;0;0;0
52;2;0;0.304347826;0.652173913;0.043478261;0;0;0
52;3;0;0.066666667;0.2;0.733333333;0;0;0
52;4;0;0;0.333333333;0;0.666666667;0;0
52;5;0;0;0;0;0;0;0
52;6;0;0;0;0;0;0;0
53;0;0.942307692;0.038461538;0.019230769;0;0;0;0
53;1;0.157894737;0.789473684;0.052631579;0;0;0;0
53;2;0.047619048;0.333333333;0.523809524;0.047619048;0.047619048;0;0
53;3;0.083333333;0.083333333;0.166666667;0.666666667;0;0;0
53;4;0;0;0;0;1;0;0
53;5;0;0;0;0;0;0;0
53;6;0;0;0;0;0;0;0
54;0;0.894736842;0.070175439;0.035087719;0;0;0;0
54;1;0.1;0.825;0.075;0;0;0;0
54;2;0;0.3125;0.4375;0.1875;0.0625;0;0
54;3;0;0.111111111;0.111111111;0.444444444;0.222222222;0.111111111;0
54;4;0;0;0;0;0.666666667;0.333333333;0
54;5;0;0;0;0;0;0;0
54;6;0;0;0;0;0;0;0
55;0;0.890909091;0.090909091;0.018181818;0;0;0;0
55;1;0.069767442;0.837209302;0.093023256;0;0;0;0
55;2;0;0.076923077;0.846153846;0.076923077;0;0;0
55;3;0;0;0;1;0;0;0
55;4;0;0;0;0.2;0.8;0;0
55;5;0;0;0;0;0;1;0
55;6;0;0;0;0;0;0;0
56;0;0.923076923;0.076923077;0;0;0;0;0
56;1;0.119047619;0.80952381;0.047619048;0.023809524;0;0;0
56;2;0;0.0625;0.875;0.0625;0;0;0
56;3;0;0.111111111;0.111111111;0.777777778;0;0;0
56;4;0;0;0;0;1;0;0
56;5;0;0;0;0;0.5;0.5;0
56;6;0;0;0;0;0;0;0
57;0;0.849056604;0.150943396;0;0;0;0;0
57;1;0.075;0.8;0.1;0.025;0;0;0
57;2;0;0.117647059;0.882352941;0;0;0;0
57;3;0.111111111;0;0.111111111;0.777777778;0;0;0
57;4;0;0;0;0.2;0.8;0;0
57;5;0;0;0;0;1;0;0
57;6;0;0;0;0;0;0;0
58;0;0.93877551;0.06122449;0;0;0;0;0
58;1;0.023809524;0.928571429;0.023809524;0;0.023809524;0;0
58;2;0;0.15;0.85;0;0;0;0
58;3;0;0.222222222;0.222222222;0.333333333;0.222222222;0;0
58;4;0;0;0;0.6;0.4;0;0
58;5;0;0;0;0;0;0;0
58;6;0;0;0;0;0;0;0
59;0;0.978723404;0.021276596;0;0;0;0;0
59;1;0.063829787;0.872340426;0.063829787;0;0;0;0
59;2;0;0.1;0.9;0;0;0;0
59;3;0;0.166666667;0;0.833333333;0;0;0
59;4;0;0;0;0;1;0;0
59;5;0;0;0;0;0;0;0
59;6;0;0;0;0;0;0;0
60;0;0.897959184;0.102040816;0;0;0;0;0
60;1;0.066666667;0.777777778;0.155555556;0;0;0;0
60;2;0;0.095238095;0.857142857;0.047619048;0;0;0
60;3;0;0;0.2;0.8;0;0;0
60;4;0;0;0;0;0.8;0.2;0
60;5;0;0;0;0;0;0;0
60;6;0;0;0;0;0;0;0
61;0;0.957446809;0.042553191;0;0;0;0;0
61;1;0.023809524;0.928571429;0.047619048;0;0;0;0
61;2;0;0.038461538;0.961538462;0;0;0;0
61;3;0;0;0;1;0;0;0
61;4;0;0;0;0;0.75;0.25;0
61;5;0;0;0;0;0;1;0
61;6;0;0;0;0;0;0;0
62;0;0.913043478;0.086956522;0;0;0;0;0
62;1;0.023809524;0.976190476;0;0;0;0;0
62;2;0.037037037;0.037037037;0.814814815;0.111111111;0;0;0
62;3;0;0;0;1;0;0;0
62;4;0;0;0;0;1;0;0
62;5;0;0;0;0;0;1;0
62;6;0;0;0;0;0;0;0
63;0;0.931818182;0.068181818;0;0;0;0;0
63;1;0.02173913;0.956521739;0.02173913;0;0;0;0
63;2;0.090909091;0.227272727;0.681818182;0;0;0;0
63;3;0;0;0.125;0.875;0;0;0
63;4;0;0;0;0.666666667;0.333333333;0;0
63;5;0;0;0;0;0;1;0
63;6;0;0;0;0;0;0;0
64;0;0.977272727;0.022727273;0;0;0;0;0
64;1;0.038461538;0.903846154;0.038461538;0.019230769;0;0;0
64;2;0;0;0.941176471;0.058823529;0;0;0
64;3;0;0.111111111;0.111111111;0.555555556;0.222222222;0;0
64;4;0;0;0;0;1;0;0
64;5;0;0;0;0;0;1;0
64;6;0;0;0;0;0;0;0
65;0;0.955555556;0.044444444;0;0;0;0;0
65;1;0.06122449;0.87755102;0.06122449;0;0;0;0
65;2;0;0.210526316;0.736842105;0.052631579;0;0;0
65;3;0;0.142857143;0;0.857142857;0;0;0
65;4;0;0;0;0;1;0;0
65;5;0;0;0;0;0;1;0
65;6;0;0;0;0;0;0;0
66;0;0.913043478;0.086956522;0;0;0;0;0
66;1;0.06;0.82;0.12;0;0;0;0
66;2;0;0.058823529;0.647058824;0.294117647;0;0;0
66;3;0;0.142857143;0;0.571428571;0.285714286;0;0
66;4;0;0;0;0.333333333;0.666666667;0;0
66;5;0;0;0;0;0;1;0
66;6;0;0;0;0;0;0;0
67;0;0.955555556;0.044444444;0;0;0;0;0
67;1;0.127659574;0.787234043;0.085106383;0;0;0;0
67;2;0;0.058823529;0.941176471;0;0;0;0
67;3;0;0;0;0.7;0.3;0;0
67;4;0;0;0.25;0;0.75;0;0
67;5;0;0;0;0;0.5;0.5;0
67;6;0;0;0;0;0;0;0
68;0;0.93877551;0.06122449;0;0;0;0;0
68;1;0;0.975;0.025;0;0;0;0
68;2;0;0.047619048;0.904761905;0.047619048;0;0;0
68;3;0;0.142857143;0.142857143;0.571428571;0.142857143;0;0
68;4;0;0;0;0.142857143;0.857142857;0;0
68;5;0;0;0;0;0;1;0
68;6;0;0;0;0;0;0;0
69;0;0.934782609;0.065217391;0;0;0;0;0
69;1;0.113636364;0.840909091;0.022727273;0.022727273;0;0;0
69;2;0;0.142857143;0.80952381;0.047619048;0;0;0
69;3;0;0;0;1;0;0;0
69;4;0;0;0;0;1;0;0
69;5;0;0;0;0;0;1;0
69;6;0;0;0;0;0;0;0
70;0;1;0;0;0;0;0;0
70;1;0.139534884;0.790697674;0.069767442;0;0;0;0
70;2;0;0.055555556;0.777777778;0.111111111;0.055555556;0;0
70;3;0;0;0.125;0.75;0.125;0;0
70;4;0;0;0;0.285714286;0.714285714;0;0
70;5;0;0;0;0;0;1;0
70;6;0;0;0;0;0;0;0
71;0;0.981481481;0.018518519;0;0;0;0;0
71;1;0.142857143;0.828571429;0.028571429;0;0;0;0
71;2;0;0;0.944444444;0.055555556;0;0;0
71;3;0;0;0.1;0.9;0;0;0
71;4;0;0;0;0;1;0;0
71;5;0;0;0;0;0;1;0
71;6;0;0;0;0;0;0;0
72;0;0.913793103;0.086206897;0;0;0;0;0
72;1;0.066666667;0.933333333;0;0;0;0;0
72;2;0;0.105263158;0.736842105;0.157894737;0;0;0
72;3;0;0.1;0.1;0.8;0;0;0
72;4;0;0;0;0.285714286;0.714285714;0;0
72;5;0;0;0;0;0;1;0
72;6;0;0;0;0;0;0;0
73;0;0.981818182;0.018181818;0;0;0;0;0
73;1;0.138888889;0.805555556;0.055555556;0;0;0;0
73;2;0;0;1;0;0;0;0
73;3;0;0;0.076923077;0.923076923;0;0;0
73;4;0;0;0;0;1;0;0
73;5;0;0;0;0;0;1;0
73;6;0;0;0;0;0;0;0
74;0;0.949152542;0.050847458;0;0;0;0;0
74;1;0;0.966666667;0.033333333;0;0;0;0
74;2;0;0.166666667;0.777777778;0.055555556;0;0;0
74;3;0;0;0;1;0;0;0
74;4;0;0;0;0.4;0.6;0;0
74;5;0;0;0;0;0;1;0
74;6;0;0;0;0;0;0;0
75;0;0.928571429;0.053571429;0.017857143;0;0;0;0
75;1;0.085714286;0.8;0.114285714;0;0;0;0
75;2;0;0.066666667;0.933333333;0;0;0;0
75;3;0;0;0.133333333;0.866666667;0;0;0
75;4;0;0;0;0.333333333;0.333333333;0.333333333;0
75;5;0;0;0;0;0;1;0
75;6;0;0;0;0;0;0;0
76;0;0.981818182;0.018181818;0;0;0;0;0
76;1;0.03125;0.875;0.09375;0;0;0;0
76;2;0;0;1;0;0;0;0
76;3;0;0;0.071428571;0.857142857;0.071428571;0;0
76;4;0;0;0;0;1;0;0
76;5;0;0;0;0;0;1;0
76;6;0;0;0;0;0;0;0
77;0;0.854545455;0.127272727;0.018181818;0;0;0;0
77;1;0.034482759;0.931034483;0.034482759;0;0;0;0
77;2;0;0.08;0.92;0;0;0;0
77;3;0;0.166666667;0.166666667;0.583333333;0.083333333;0;0
77;4;0;0.5;0;0;0.5;0;0
77;5;0;0;0;0;0;1;0
77;6;0;0;0;0;0;0;0
78;0;0.8125;0.1875;0;0;0;0;0
78;1;0.102564103;0.846153846;0.051282051;0;0;0;0
78;2;0;0.222222222;0.62962963;0.111111111;0.037037037;0;0
78;3;0;0;0.285714286;0.571428571;0.142857143;0;0
78;4;0;0;0;0;0.5;0.5;0
78;5;0;0;0;0.5;0;0.5;0
78;6;0;0;0;0;0;0;0
79;0;0.953488372;0.046511628;0;0;0;0;0
79;1;0.041666667;0.916666667;0.020833333;0.020833333;0;0;0
79;2;0;0.095238095;0.857142857;0.047619048;0;0;0
79;3;0;0;0.125;0.625;0.25;0;0
79;4;0;0;0;0;1;0;0
79;5;0;0;0;0;0.5;0.5;0
79;6;0;0;0;0;0;0;0
80;0;0.976744186;0.023255814;0;0;0;0;0
80;1;0.083333333;0.875;0.041666667;0;0;0;0
80;2;0.15;0.15;0.65;0.05;0;0;0
80;3;0;0;0;0.571428571;0.285714286;0.142857143;0
80;4;0;0;0;0;1;0;0
80;5;0;0;1;0;0;0;0
80;6;0;0;0;0;0;0;0
81;0;0.918367347;0.081632653;0;0;0;0;0
81;1;0.086956522;0.891304348;0.02173913;0;0;0;0
81;2;0;0;0.8125;0.1875;0;0;0
81;3;0;0;0.2;0.8;0;0;0
81;4;0.125;0;0.125;0.125;0.625;0;0
81;5;0;0;0;0;0;1;0
81;6;0;0;0;0;0;0;0
82;0;0.96;0.04;0;0;0;0;0
82;1;0.066666667;0.911111111;0.022222222;0;0;0;0
82;2;0.0625;0.0625;0.8125;0.0625;0;0;0
82;3;0;0;0.125;0.875;0;0;0
82;4;0;0;0;0.4;0.6;0;0
82;5;0;0;0;1;0;0;0
82;6;0;0;0;0;0;0;0
83;0;0.980769231;0.019230769;0;0;0;0;0
83;1;0.136363636;0.818181818;0.045454545;0;0;0;0
83;2;0;0.066666667;0.866666667;0.066666667;0;0;0
83;3;0;0;0;1;0;0;0
83;4;0;0;0;0.333333333;0.666666667;0;0
83;5;0;0;0;0;0;0;0
83;6;0;0;0;0;0;0;0
84;0;0.894736842;0.087719298;0.01754386;0;0;0;0
84;1;0.131578947;0.842105263;0.026315789;0;0;0;0
84;2;0;0;0.866666667;0.133333333;0;0;0
84;3;0.076923077;0;0.307692308;0.384615385;0.230769231;0;0
84;4;0;0;0;0;1;0;0
84;5;0;0;0;0;0;0;0
84;6;0;0;0;0;0;0;0
85;0;0.964912281;0.035087719;0;0;0;0;0
85;1;0;0.972972973;0.027027027;0;0;0;0
85;2;0;0.052631579;0.894736842;0.052631579;0;0;0
85;3;0;0;0.285714286;0.714285714;0;0;0
85;4;0;0;0;0.2;0.8;0;0
85;5;0;0;0;0;0;0;0
85;6;0;0;0;0;0;0;0
86;0;0.945454545;0.036363636;0.018181818;0;0;0;0
86;1;0.025641026;0.974358974;0;0;0;0;0
86;2;0;0.15;0.8;0.05;0;0;0
86;3;0;0;0;1;0;0;0
86;4;0;0;0;0;1;0;0
86;5;0;0;0;0;0;0;0
86;6;0;0;0;0;0;0;0
87;0;0.962264151;0.037735849;0;0;0;0;0
