Ten minute period number;Active occupant count in time period;Probability of transition to zero active occupants in next time period;Probability of transition to one active occupant in next time period;Probability of transition to two active occupants in next time period;Probability of transition to three active occupants in next time period;Probability of transition to four active occupants in next time period;Probability of transition to five active occupants in next time period;Probability of transition to six active occupants in next time period
35;2;0;0.1875;0.8125;0;0;0;0
35;3;0;0;0;0;0;0;0
35;4;0;0;0;0;0;0;0
35;5;0;0;0;0;0;0;0
35;6;0;0;0;0;0;0;0
36;0;0.961149548;0.035657265;0.003193188;0;0;0;0
36;1;0.150442478;0.814159292;0.03539823;0;0;0;0
36;2;0.055555556;0.166666667;0.777777778;0;0;0;0
36;3;0;0;0;0;0;0;0
36;4;0;0;0;0;0;0;0
36;5;0;0;0;0;0;0;0
36;6;0;0;0;0;0;0;0
37;0;0.98245614;0.016447368;0.001096491;0;0;0;0
37;1;0.098765432;0.851851852;0.049382716;0;0;0;0
37;2;0.041666667;0.166666667;0.791666667;0;0;0;0
37;3;0;0;0;0;0;0;0
37;4;0;0;0;0;0;0;0
37;5;0;0;0;0;0;0;0
37;6;0;0;0;0;0;0;0
38;0;0.980652294;0.018242123;0.001105583;0;0;0;0
38;1;0.127906977;0.831395349;0.040697674;0;0;0;0
38;2;0.034482759;0.172413793;0.793103448;0;0;0;0
38;3;0;0;0;0;0;0;0
38;4;0;0;0;0;0;0;0
38;5;0;0;0;0;0;0;0
38;6;0;0;0;0;0;0;0
39;0;0.964941569;0.033945465;0.001112966;0;0;0;0
39;1;0.110497238;0.806629834;0.082872928;0;0;0;0
39;2;0.03125;0.1875;0.78125;0;0;0;0
39;3;0;0;0;0;0;0;0
39;4;0;0;0;0;0;0;0
39;5;0;0;0;0;0;0;0
39;6;0;0;0;0;0;0;0
40;0;0.96011396;0.034757835;0.005128205;0;0;0;0
40;1;0.107981221;0.835680751;0.056338028;0;0;0;0
40;2;0.023809524;0.119047619;0.857142857;0;0;0;0
40;3;0;0;0;0;0;0;0
40;4;0;0;0;0;0;0;0
40;5;0;0;0;0;0;0;0
40;6;0;0;0;0;0;0;0
41;0;0.946752487;0.047396138;0.005851375;0;0;0;0
41;1;0.102459016;0.819672131;0.077868852;0;0;0;0
41;2;0.01754386;0.070175439;0.912280702;0;0;0;0
41;3;0;0;0;0;0;0;0
41;4;0;0;0;0;0;0;0
41;5;0;0;0;0;0;0;0
41;6;0;0;0;0;0;0;0
42;0;0.868004866;0.106447689;0.025547445;0;0;0;0
42;1;0.101754386;0.69122807;0.207017544;0;0;0;0
42;2;0.024691358;0.148148148;0.827160494;0;0;0;0
42;3;0;0;0;0;0;0;0
42;4;0;0;0;0;0;0;0
42;5;0;0;0;0;0;0;0
42;6;0;0;0;0;0;0;0
43;0;0.9478738;0.045953361;0.00617284;0;0;0;0
43;1;0.0625;0.841145833;0.096354167;0;0;0;0
43;2;0.005952381;0.05952381;0.93452381;0;0;0;0
43;3;0;0;0;0;0;0;0
43;4;0;0;0;0;0;0;0
43;5;0;0;0;0;0;0;0
43;6;0;0;0;0;0;0;0
44;0;0.928926795;0.064676617;0.006396588;0;0;0;0
44;1;0.06;0.84;0.1;0;0;0;0
44;2;0.004926108;0.054187192;0.9408867;0;0;0;0
44;3;0;0;0;0;0;0;0
44;4;0;0;0;0;0;0;0
44;5;0;0;0;0;0;0;0
44;6;0;0;0;0;0;0;0
45;0;0.875375375;0.105855856;0.018768769;0;0;0;0
45;1;0.057077626;0.787671233;0.155251142;0;0;0;0
45;2;0.0125;0.066666667;0.920833333;0;0;0;0
45;3;0;0;0;0;0;0;0
45;4;0;0;0;0;0;0;0
45;5;0;0;0;0;0;0;0
45;6;0;0;0;0;0;0;0
46;0;0.936348409;0.056113903;0.007537688;0;0;0;0
46;1;0.065737052;0.832669323;0.101593625;0;0;0;0
46;2;0.025477707;0.047770701;0.926751592;0;0;0;0
46;3;0;0;0;0;0;0;0
46;4;0;0;0;0;0;0;0
46;5;0;0;0;0;0;0;0
46;6;0;0;0;0;0;0;0
47;0;0.895599655;0.08714409;0.017256255;0;0;0;0
47;1;0.05;0.834;0.116;0;0;0;0
47;2;0.017094017;0.071225071;0.911680912;0;0;0;0
47;3;0;0;0;0;0;0;0
47;4;0;0;0;0;0;0;0
47;5;0;0;0;0;0;0;0
47;6;0;0;0;0;0;0;0
48;0;0.825070159;0.143124415;0.031805426;0;0;0;0
48;1;0.042357274;0.751381215;0.20626151;0;0;0;0
48;2;0.020100503;0.060301508;0.91959799;0;0;0;0
48;3;0;0;0;0;0;0;0
48;4;0;0;0;0;0;0;0
48;5;0;0;0;0;0;0;0
48;6;0;0;0;0;0;0;0
49;0;0.898138007;0.08762322;0.014238773;0;0;0;0
49;1;0.039316239;0.805128205;0.155555556;0;0;0;0
49;2;0.0078125;0.04296875;0.94921875;0;0;0;0
49;3;0;0;0;0;0;0;0
49;4;0;0;0;0;0;0;0
49;5;0;0;0;0;0;0;0
49;6;0;0;0;0;0;0;0
50;0;0.893742621;0.087367178;0.018890201;0;0;0;0
50;1;0.04886562;0.82547993;0.12565445;0;0;0;0
50;2;0.008474576;0.054237288;0.937288136;0;0;0;0
50;3;0;0;0;0;0;0;0
50;4;0;0;0;0;0;0;0
50;5;0;0;0;0;0;0;0
50;6;0;0;0;0;0;0;0
51;0;0.870886076;0.103797468;0.025316456;0;0;0;0
51;1;0.043177893;0.801381693;0.155440415;0;0;0;0
51;2;0.023400936;0.059282371;0.917316693;0;0;0;0
51;3;0;0;0;0;0;0;0
51;4;0;0;0;0;0;0;0
51;5;0;0;0;0;0;0;0
51;6;0;0;0;0;0;0;0
52;0;0.917582418;0.068681319;0.013736264;0;0;0;0
52;1;0.046232877;0.856164384;0.09760274;0;0;0;0
52;2;0.017191977;0.050143266;0.932664756;0;0;0;0
52;3;0;0;0;0;0;0;0
52;4;0;0;0;0;0;0;0
52;5;0;0;0;0;0;0;0
52;6;0;0;0;0;0;0;0
53;0;0.884016973;0.101838755;0.014144272;0;0;0;0
53;1;0.042735043;0.851282051;0.105982906;0;0;0;0
53;2;0.013927577;0.055710306;0.930362117;0;0;0;0
53;3;0;0;0;0;0;0;0
53;4;0;0;0;0;0;0;0
53;5;0;0;0;0;0;0;0
53;6;0;0;0;0;0;0;0
54;0;0.816666667;0.151515152;0.031818182;0;0;0;0
54;1;0.047540984;0.773770492;0.178688525;0;0;0;0
54;2;0.021621622;0.071621622;0.906756757;0;0;0;0
54;3;0;0;0;0;0;0;0
54;4;0;0;0;0;0;0;0
54;5;0;0;0;0;0;0;0
54;6;0;0;0;0;0;0;0
55;0;0.873287671;0.109589041;0.017123288;0;0;0;0
55;1;0.032;0.8752;0.0928;0;0;0;0
55;2;0.014981273;0.039950062;0.945068664;0;0;0;0
55;3;0;0;0;0;0;0;0
55;4;0;0;0;0;0;0;0
55;5;0;0;0;0;0;0;0
55;6;0;0;0;0;0;0;0
56;0;0.920664207;0.05904059;0.020295203;0;0;0;0
56;1;0.040435459;0.858475894;0.101088647;0;0;0;0
56;2;0.016969697;0.046060606;0.936969697;0;0;0;0
56;3;0;0;0;0;0;0;0
56;4;0;0;0;0;0;0;0
56;5;0;0;0;0;0;0;0
56;6;0;0;0;0;0;0;0
57;0;0.896103896;0.085343228;0.018552876;0;0;0;0
57;1;0.048231511;0.81511254;0.136655949;0;0;0;0
57;2;0.021201413;0.055359246;0.92343934;0;0;0;0
57;3;0;0;0;0;0;0;0
57;4;0;0;0;0;0;0;0
57;5;0;0;0;0;0;0;0
57;6;0;0;0;0;0;0;0
58;0;0.95480226;0.041431262;0.003766478;0;0;0;0
58;1;0.036666667;0.91;0.053333333;0;0;0;0
58;2;0.021615472;0.043230944;0.935153584;0;0;0;0
58;3;0;0;0;0;0;0;0
58;4;0;0;0;0;0;0;0
58;5;0;0;0;0;0;0;0
58;6;0;0;0;0;0;0;0
59;0;0.928832117;0.062043796;0.009124088;0;0;0;0
59;1;0.052805281;0.876237624;0.070957096;0;0;0;0
59;2;0.035046729;0.056074766;0.908878505;0;0;0;0
59;3;0;0;0;0;0;0;0
59;4;0;0;0;0;0;0;0
59;5;0;0;0;0;0;0;0
59;6;0;0;0;0;0;0;0
60;0;0.828371278;0.140105079;0.031523643;0;0;0;0
60;1;0.101141925;0.735725938;0.163132137;0;0;0;0
60;2;0.050847458;0.112590799;0.836561743;0;0;0;0
60;3;0;0;0;0;0;0;0
60;4;0;0;0;0;0;0;0
60;5;0;0;0;0;0;0;0
60;6;0;0;0;0;0;0;0
61;0;0.958405546;0.031195841;0.010398614;0;0;0;0
61;1;0.030448718;0.91025641;0.059294872;0;0;0;0
61;2;0.014833127;0.028430161;0.956736712;0;0;0;0
61;3;0;0;0;0;0;0;0
61;4;0;0;0;0;0;0;0
61;5;0;0;0;0;0;0;0
61;6;0;0;0;0;0;0;0
62;0;0.95890411;0.034246575;0.006849315;0;0;0;0
62;1;0.045977011;0.908045977;0.045977011;0;0;0;0
62;2;0.020807834;0.052631579;0.926560588;0;0;0;0
62;3;0;0;0;0;0;0;0
62;4;0;0;0;0;0;0;0
62;5;0;0;0;0;0;0;0
62;6;0;0;0;0;0;0;0
63;0;0.927272727;0.061157025;0.011570248;0;0;0;0
63;1;0.064935065;0.850649351;0.084415584;0;0;0;0
63;2;0.027883397;0.064638783;0.90747782;0;0;0;0
63;3;0;0;0;0;0;0;0
63;4;0;0;0;0;0;0;0
63;5;0;0;0;0;0;0;0
63;6;0;0;0;0;0;0;0
64;0;0.958266453;0.032102729;0.009630819;0;0;0;0
64;1;0.037581699;0.913398693;0.049019608;0;0;0;0
64;2;0.020645161;0.050322581;0.929032258;0;0;0;0
64;3;0;0;0;0;0;0;0
64;4;0;0;0;0;0;0;0
64;5;0;0;0;0;0;0;0
64;6;0;0;0;0;0;0;0
65;0;0.944968553;0.047169811;0.007861635;0;0;0;0
65;1;0.051779935;0.886731392;0.061488673;0;0;0;0
65;2;0.034391534;0.054232804;0.911375661;0;0;0;0
65;3;0;0;0;0;0;0;0
65;4;0;0;0;0;0;0;0
65;5;0;0;0;0;0;0;0
65;6;0;0;0;0;0;0;0
66;0;0.939301973;0.04400607;0.016691958;0;0;0;0
66;1;0.059773829;0.846526656;0.093699515;0;0;0;0
66;2;0.028688525;0.083333333;0.887978142;0;0;0;0
66;3;0;0;0;0;0;0;0
66;4;0;0;0;0;0;0;0
66;5;0;0;0;0;0;0;0
66;6;0;0;0;0;0;0;0
67;0;0.958641064;0.031019202;0.010339734;0;0;0;0
67;1;0.040716612;0.890879479;0.068403909;0;0;0;0
67;2;0.018080668;0.040333797;0.941585535;0;0;0;0
67;3;0;0;0;0;0;0;0
67;4;0;0;0;0;0;0;0
67;5;0;0;0;0;0;0;0
67;6;0;0;0;0;0;0;0
68;0;0.963609898;0.029112082;0.00727802;0;0;0;0
68;1;0.041876047;0.899497487;0.058626466;0;0;0;0
68;2;0.016528926;0.046831956;0.936639118;0;0;0;0
68;3;0;0;0;0;0;0;0
68;4;0;0;0;0;0;0;0
68;5;0;0;0;0;0;0;0
68;6;0;0;0;0;0;0;0
69;0;0.935622318;0.052932761;0.011444921;0;0;0;0
69;1;0.047377327;0.884940778;0.067681895;0;0;0;0
69;2;0.026388889;0.047222222;0.926388889;0;0;0;0
69;3;0;0;0;0;0;0;0
69;4;0;0;0;0;0;0;0
69;5;0;0;0;0;0;0;0
69;6;0;0;0;0;0;0;0
70;0;0.94721826;0.038516405;0.014265335;0;0;0;0
70;1;0.037037037;0.912457912;0.050505051;0;0;0;0
70;2;0.016783217;0.046153846;0.937062937;0;0;0;0
70;3;0;0;0;0;0;0;0
70;4;0;0;0;0;0;0;0
70;5;0;0;0;0;0;0;0
70;6;0;0;0;0;0;0;0
71;0;0.954154728;0.032951289;0.012893983;0;0;0;0
71;1;0.063122924;0.877076412;0.059800664;0;0;0;0
71;2;0.014084507;0.045070423;0.94084507;0;0;0;0
71;3;0;0;0;0;0;0;0
71;4;0;0;0;0;0;0;0
71;5;0;0;0;0;0;0;0
71;6;0;0;0;0;0;0;0
72;0;0.918767507;0.053221289;0.028011204;0;0;0;0
72;1;0.060034305;0.816466552;0.123499142;0;0;0;0
72;2;0.022440393;0.050490884;0.927068724;0;0;0;0
72;3;0;0;0;0;0;0;0
72;4;0;0;0;0;0;0;0
72;5;0;0;0;0;0;0;0
72;6;0;0;0;0;0;0;0
73;0;0.926449788;0.053748232;0.01980198;0;0;0;0
73;1;0.054545455;0.856363636;0.089090909;0;0;0;0
73;2;0.009296149;0.034528552;0.956175299;0;0;0;0
73;3;0;0;0;0;0;0;0
73;4;0;0;0;0;0;0;0
73;5;0;0;0;0;0;0;0
73;6;0;0;0;0;0;0;0
74;0;0.950867052;0.037572254;0.011560694;0;0;0;0
74;1;0.024299065;0.887850467;0.087850467;0;0;0;0
74;2;0.008939974;0.038314176;0.952745849;0;0;0;0
74;3;0;0;0;0;0;0;0
74;4;0;0;0;0;0;0;0
74;5;0;0;0;0;0;0;0
74;6;0;0;0;0;0;0;0
75;0;0.942477876;0.045722714;0.01179941;0;0;0;0
75;1;0.043314501;0.888888889;0.06779661;0;0;0;0
75;2;0.012484395;0.037453184;0.950062422;0;0;0;0
75;3;0;0;0;0;0;0;0
75;4;0;0;0;0;0;0;0
75;5;0;0;0;0;0;0;0
75;6;0;0;0;0;0;0;0
76;0;0.946428571;0.029761905;0.023809524;0;0;0;0
76;1;0.046904315;0.902439024;0.05065666;0;0;0;0
76;2;0.013664596;0.028571429;0.957763975;0;0;0;0
76;3;0;0;0;0;0;0;0
76;4;0;0;0;0;0;0;0
76;5;0;0;0;0;0;0;0
76;6;0;0;0;0;0;0;0
77;0;0.952380952;0.032738095;0.014880952;0;0;0;0
77;1;0.049618321;0.885496183;0.064885496;0;0;0;0
77;2;0.007371007;0.044226044;0.948402948;0;0;0;0
77;3;0;0;0;0;0;0;0
77;4;0;0;0;0;0;0;0
77;5;0;0;0;0;0;0;0
77;6;0;0;0;0;0;0;0
78;0;0.90625;0.056547619;0.037202381;0;0;0;0
78;1;0.086206897;0.789272031;0.124521073;0;0;0;0
78;2;0.036764706;0.066176471;0.897058824;0;0;0;0
78;3;0;0;0;0;0;0;0
78;4;0;0;0;0;0;0;0
78;5;0;0;0;0;0;0;0
78;6;0;0;0;0;0;0;0
79;0;0.963450292;0.030701754;0.005847953;0;0;0;0
79;1;0.021825397;0.936507937;0.041666667;0;0;0;0
79;2;0.008515815;0.03163017;0.959854015;0;0;0;0
79;3;0;0;0;0;0;0;0
79;4;0;0;0;0;0;0;0
79;5;0;0;0;0;0;0;0
79;6;0;0;0;0;0;0;0
80;0;0.963072378;0.025110783;0.011816839;0;0;0;0
80;1;0.046242775;0.895953757;0.057803468;0;0;0;0
80;2;0.018427518;0.034398034;0.947174447;0;0;0;0
80;3;0;0;0;0;0;0;0
80;4;0;0;0;0;0;0;0
80;5;0;0;0;0;0;0;0
80;6;0;0;0;0;0;0;0
81;0;0.96382055;0.027496382;0.008683068;0;0;0;0
81;1;0.045098039;0.892156863;0.062745098;0;0;0;0
81;2;0.023485785;0.049443758;0.927070457;0;0;0;0
81;3;0;0;0;0;0;0;0
81;4;0;0;0;0;0;0;0
81;5;0;0;0;0;0;0;0
81;6;0;0;0;0;0;0;0
82;0;0.970338983;0.024011299;0.005649718;0;0;0;0
82;1;0.044747082;0.908560311;0.046692607;0;0;0;0
82;2;0.010152284;0.034263959;0.955583756;0;0;0;0
82;3;0;0;0;0;0;0;0
82;4;0;0;0;0;0;0;0
82;5;0;0;0;0;0;0;0
82;6;0;0;0;0;0;0;0
83;0;0.963788301;0.02367688;0.012534819;0;0;0;0
83;1;0.072407045;0.888454012;0.039138943;0;0;0;0
83;2;0.023047375;0.052496799;0.924455826;0;0;0;0
83;3;0;0;0;0;0;0;0
83;4;0;0;0;0;0;0;0
83;5;0;0;0;0;0;0;0
83;6;0;0;0;0;0;0;0
84;0;0.951807229;0.032128514;0.016064257;0;0;0;0
84;1;0.080078125;0.83203125;0.087890625;0;0;0;0
84;2;0.042609854;0.07723036;0.880159787;0;0;0;0
84;3;0;0;0;0;0;0;0
84;4;0;0;0;0;0;0;0
84;5;0;0;0;0;0;0;0
84;6;0;0;0;0;0;0;0
85;0;0.947704082;0.038265306;0.014030612;0;0;0;0
85;1;0.049212598;0.899606299;0.051181102;0;0;0;0
85;2;0.013927577;0.032033426;0.954038997;0;0;0;0
85;3;0;0;0;0;0;0;0
85;4;0;0;0;0;0;0;0
85;5;0;0;0;0;0;0;0
85;6;0;0;0;0;0;0;0
86;0;0.961439589;0.023136247;0.015424165;0;0;0;0
86;1;0.050980392;0.896078431;0.052941176;0;0;0;0
86;2;0.011080332;0.042936288;0.94598338;0;0;0;0
86;3;0;0;0;0;0;0;0
86;4;0;0;0;0;0;0;0
86;5;0;0;0;0;0;0;0
86;6;0;0;0;0;0;0;0
87;0;0.947570332;0.034526854;0.017902813;0;0;0;0
87;1;0.065217391;0.873517787;0.061264822;0;0;0;0
