January;February;March;April;May;June;July;August;September;October;November;December
0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3.52362895011902;1.54442298412322;2.65784502029419;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3.54215455055237;1.73610547780991;2.67637052536011;0.03081290125847;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3.47224910259247;1.92090702891350;2.68075617313385;0.05249531149864;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3.45886158227921;2.02541373527050;2.77109265470505;0.05348398049176;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3.37875992608070;2.11946977099180;2.74748058447838;0.07289928280860;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3.43653613226414;2.01886499750972;2.56536012884617;0.06560935452774;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3.37114341762781;2.13833958651149;2.56837041971064;0.10857581980701;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3.23799886441636;2.18405193160943;2.50926497993150;0.11000553790637;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3.19245987656481;2.16961652699982;2.45607008413027;0.14229418358721;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3.26886608769984;2.28649226424582;2.52558596618966;0.16511576641962;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3.27581686887584;2.22476173279423;2.45223337132927;0.16712969037323;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3.30683627528049;2.10738956485157;2.46655633794542;0.17518042170193;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3.29146455647436;2.14995871383516;2.44863419604846;0.16390057967472;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3.26515358914632;2.19450914620073;2.50036818569197;0.16603602230281;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3.29723932352393;2.04311113141815;2.47906485902036;0.15567062021551;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3.15295959121045;2.14787372871792;2.42284077143756;0.14634175833694;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3.06639712398698;2.21739636294147;2.44010299804289;0.19352228406041;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3.04406741868362;2.30473043708891;2.43711349692177;0.19893375602039;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3.09202357182716;2.33380369712910;2.37884634726850;0.20985328167682;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000
