Occupancy Model;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Transition Probability Matrix;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Two resident house;;;;;;;;;;;;;;;
Weekend;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Ten minute period number;Combined State  @t;Combined State  @t+1;;;;;;;;;;;;;
5;12;0;0;0;0;0.1;0.9;0;0;0;;;;;
5;20;0;0;0;0;0;0;0.99536;0.004645;0;;;;;
5;21;0;0;0;0;0;0;0.20714;0.79286;0;;;;;
5;22;0;0;0;0;0;0;0;0.125;0.875;;;;;
6;00;1;0;0;0;0;0;0;0;0;;;;;
6;01;0.083333;0.83333;0;0;0.083333;0;0;0;0;;;;;
6;02;0.020833;0.020833;0.83333;0.041667;0.041667;0.041667;0;0;0;;;;;
6;10;0;0;0;0.99;0;0;0.01;0;0;;;;;
6;11;0;0;0;0.11321;0.78302;0;0.037736;0.066038;0;;;;;
6;12;0;0;0;0.1;0.3;0.4;0;0.1;0.1;;;;;
6;20;0;0;0;0;0.00065402;0;0.99084;0.0085023;0;;;;;
6;21;0;0;0;0;0;0;0.48;0.504;0.016;;;;;
6;22;0;0;0;0;0;0;0.28261;0.19565;0.52174;;;;;
7;00;1;0;0;0;0;0;0;0;0;;;;;
7;01;0.090909;0.90909;0;0;0;0;0;0;0;;;;;
7;02;0.025;0.05;0.8;0.075;0;0.05;0;0;0;;;;;
7;10;0;0;0;0.99123;0.0087719;0;0;0;0;;;;;
7;11;0;0;0;0.055556;0.9;0;0.011111;0.033333;0;;;;;
7;12;0;0;0;0;0.33333;0.5;0;0;0.16667;;;;;
7;20;0;0;0;0;0;0;0.99937;0.00062775;0;;;;;
7;21;0;0;0;0;0;0;0.22581;0.77419;0;;;;;
7;22;0;0;0;0;0;0;0.11111;0.11111;0.77778;;;;;
8;00;1;0;0;0;0;0;0;0;0;;;;;
8;01;0;0.75;0;0.25;0;0;0;0;0;;;;;
8;02;0;0.03125;0.71875;0.03125;0.03125;0.09375;0.0625;0;0.03125;;;;;
8;10;0;0;0;1;0;0;0;0;0;;;;;
8;11;0;0;0;0.047619;0.92857;0;0;0.02381;0;;;;;
8;12;0;0;0;0;0.6;0.4;0;0;0;;;;;
8;20;0;0;0;0;0;0;0.99753;0.0024737;0;;;;;
8;21;0;0;0;0;0;0;0.20253;0.79747;0;;;;;
8;22;0;0;0;0;0;0;0.045455;0.045455;0.90909;;;;;
9;00;1;0;0;0;0;0;0;0;0;;;;;
9;01;0.1;0.9;0;0;0;0;0;0;0;;;;;
9;02;0;0.043478;0.86957;0;0;0.086957;0;0;0;;;;;
9;10;0;0;0;0.99225;0.0077519;0;0;0;0;;;;;
9;11;0;0;0;0.073171;0.89024;0;0;0.036585;0;;;;;
9;12;0;0;0;0;0.2;0.6;0;0;0.2;;;;;
9;20;0;0;0;0;0;0;0.99694;0.0030637;0;;;;;
9;21;0;0;0;0;0.014286;0;0.27143;0.71429;0;;;;;
9;22;0;0;0;0;0;0;0;0.2381;0.7619;;;;;
10;00;1;0;0;0;0;0;0;0;0;;;;;
10;01;0.2;0.8;0;0;0;0;0;0;0;;;;;
10;02;0;0;0.8;0.05;0.1;0;0;0;0.05;;;;;
10;10;0;0;0;1;0;0;0;0;0;;;;;
10;11;0;0;0;0.052632;0.94737;0;0;0;0;;;;;
10;12;0;0;0;0.2;0;0.6;0;0.2;0;;;;;
10;20;0;0;0;0;0;0;0.99514;0.0042527;0.00060753;;;;;
10;21;0;0;0;0;0;0;0.25397;0.73016;0.015873;;;;;
10;22;0;0;0;0;0;0;0.058824;0;0.94118;;;;;
11;00;1;0;0;0;0;0;0;0;0;;;;;
11;01;0;1;0;0;0;0;0;0;0;;;;;
11;02;0.0625;0;0.9375;0;0;0;0;0;0;;;;;
11;10;0;0;0;0.99286;0;0;0;0.0071429;0;;;;;
11;11;0;0;0;0.027027;0.97297;0;0;0;0;;;;;
11;12;0;0;0;0;0;1;0;0;0;;;;;
11;20;0;0;0;0;0;0;0.99396;0.0060423;0;;;;;
11;21;0;0;0;0;0;0;0.24074;0.75926;0;;;;;
11;22;0;0;0;0;0;0;0.15789;0.10526;0.73684;;;;;
12;00;1;0;0;0;0;0;0;0;0;;;;;
12;01;0;0.875;0;0.125;0;0;0;0;0;;;;;
12;02;0.066667;0;0.8;0;0;0.13333;0;0;0;;;;;
12;10;0;0;0;1;0;0;0;0;0;;;;;
12;11;0;0;0;0.027778;0.95833;0;0;0.013889;0;;;;;
12;12;0;0;0;0;0;1;0;0;0;;;;;
12;20;0;0;0;0;0;0;0.99217;0.0078266;0;;;;;
12;21;0;0;0;0;0.018519;0;0.33333;0.64815;0;;;;;
12;22;0;0;0;0;0;0;0;0.071429;0.92857;;;;;
13;00;0.97674;0.023256;0;0;0;0;0;0;0;;;;;
13;01;0;1;0;0;0;0;0;0;0;;;;;
13;02;0.083333;0;0.75;0;0;0;0;0;0.16667;;;;;
13;10;0;0;0;0.99306;0.0069444;0;0;0;0;;;;;
13;11;0;0;0;0.042857;0.9;0;0.014286;0.042857;0;;;;;
13;12;0;0;0;0;0.2;0.6;0;0.2;0;;;;;
13;20;0;0;0;0;0;0;0.9964;0.0036014;0;;;;;
13;21;0;0;0;0;0;0;0.34;0.64;0.02;;;;;
13;22;0;0;0;0;0;0;0.076923;0.076923;0.84615;;;;;
14;00;1;0;0;0;0;0;0;0;0;;;;;
14;01;0;1;0;0;0;0;0;0;0;;;;;
14;02;0;0.11111;0.66667;0;0;0.22222;0;0;0;;;;;
14;10;0;0;0;0.9863;0.0068493;0;0;0.0068493;0;;;;;
14;11;0;0;0;0.015385;0.95385;0;0;0.030769;0;;;;;
14;12;0;0;0;0;0;0.66667;0;0;0.33333;;;;;
14;20;0;0;0;0;0;0;0.99285;0.0071471;0;;;;;
14;21;0;0;0;0;0;0;0.25581;0.74419;0;;;;;
14;22;0;0;0;0;0;0;0.21429;0.071429;0.71429;;;;;
15;00;1;0;0;0;0;0;0;0;0;;;;;
15;01;0;0.88889;0;0.11111;0;0;0;0;0;;;;;
15;02;0;0.5;0.33333;0;0;0;0;0;0.16667;;;;;
15;10;0;0;0;0.9931;0;0;0;0.0068966;0;;;;;
15;11;0;0;0;0.031746;0.95238;0;0.015873;0;0;;;;;
15;12;0;0;0;0;0.25;0.25;0;0;0.5;;;;;
15;20;0;0;0;0;0;0;0.99108;0.0089233;0;;;;;
15;21;0;0;0;0;0;0;0.35417;0.64583;0;;;;;
15;22;0;0;0;0;0;0;0;0;1;;;;;
16;00;1;0;0;0;0;0;0;0;0;;;;;
16;01;0;0.72727;0;0.090909;0.18182;0;0;0;0;;;;;
16;02;0;0;1;0;0;0;0;0;0;;;;;
16;10;0;0;0;0.9932;0.0068027;0;0;0;0;;;;;
16;11;0;0;0;0.016393;0.96721;0;0;0.016393;0;;;;;
16;12;0;0;0;0;0;1;0;0;0;;;;;
16;20;0;0;0;0;0;0;0.99762;0.0023753;0;;;;;
16;21;0;0;0;0;0;0;0.31915;0.68085;0;;;;;
16;22;0;0;0;0;0;0;0.28571;0.071429;0.64286;;;;;
17;00;0.97674;0.023256;0;0;0;0;0;0;0;;;;;
17;01;0;1;0;0;0;0;0;0;0;;;;;
17;02;0;0;1;0;0;0;0;0;0;;;;;
17;10;0;0;0;1;0;0;0;0;0;;;;;
17;11;0;0;0;0.016129;0.96774;0;0;0.016129;0;;;;;
17;12;0;0;0;0;0;1;0;0;0;;;;;
17;20;0;0;0;0;0;0;0.99411;0.0058858;0;;;;;
17;21;0;0;0;0;0;0;0.26316;0.73684;0;;;;;
17;22;0;0;0;0;0;0;0.11111;0;0.88889;;;;;
18;00;0.95238;0.047619;0;0;0;0;0;0;0;;;;;
18;01;0;1;0;0;0;0;0;0;0;;;;;
18;02;0;0;1;0;0;0;0;0;0;;;;;
18;10;0;0;0;1;0;0;0;0;0;;;;;
18;11;0;0;0;0.05;0.93333;0;0;0;0.016667;;;;;
18;12;0;0;0;0;0;1;0;0;0;;;;;
18;20;0;0;0;0;0;0;0.99353;0.0064706;0;;;;;
18;21;0;0;0;0;0.025641;0;0.38462;0.5641;0.025641;;;;;
18;22;0;0;0;0;0;0;0.25;0;0.75;;;;;
19;00;1;0;0;0;0;0;0;0;0;;;;;
19;01;0;0.90909;0;0.090909;0;0;0;0;0;;;;;
19;02;0.5;0;0;0;0;0.5;0;0;0;;;;;
19;10;0;0;0;0.99342;0.0065789;0;0;0;0;;;;;
19;11;0;0;0;0;0.96491;0;0.017544;0.017544;0;;;;;
19;12;0;0;0;0;0;1;0;0;0;;;;;
19;20;0;0;0;0;0;0;0.99824;0.0017585;0;;;;;
19;21;0;0;0;0;0;0;0.30303;0.69697;0;;;;;
19;22;0;0;0;0;0;0;0.125;0.25;0.625;;;;;
20;00;1;0;0;0;0;0;0;0;0;;;;;
20;01;0;1;0;0;0;0;0;0;0;;;;;
20;02;0;0;0;0;0;0;0;0;0;;;;;
20;10;0;0;0;0.99342;0.0065789;0;0;0;0;;;;;
20;11;0;0;0;0.071429;0.92857;0;0;0;0;;;;;
20;12;0;0;0;0;0.5;0.5;0;0;0;;;;;
20;20;0;0;0;0;0;0;0.99708;0.0029155;0;;;;;
20;21;0;0;0;0;0;0;0.27586;0.72414;0;;;;;
20;22;0;0;0;0;0;0;0;0.2;0.8;;;;;
21;00;1;0;0;0;0;0;0;0;0;;;;;
21;01;0;0.9;0;0.1;0;0;0;0;0;;;;;
21;02;0;0;0;0;0;0;0;0;0;;;;;
21;10;0;0;0;0.99355;0.0064516;0;0;0;0;;;;;
21;11;0;0;0;0.018519;0.94444;0;0.018519;0.018519;0;;;;;
21;12;0;0;0;0;0;0;1;0;0;;;;;
21;20;0;0;0;0;0;0;0.9936;0.0052386;0.0011641;;;;;
21;21;0;0;0;0;0;0;0.14815;0.85185;0;;;;;
21;22;0;0;0;0;0;0;0;0;1;;;;;
22;00;1;0;0;0;0;0;0;0;0;;;;;
22;01;0.11111;0.66667;0;0.11111;0.11111;0;0;0;0;;;;;
22;02;0;0;0;0;0;0;0;0;0;;;;;
22;10;0;0;0;0.99359;0.0064103;0;0;0;0;;;;;
22;11;0;0;0;0.019231;0.96154;0;0;0.019231;0;;;;;
22;12;0;0;0;0;0;0;0;0;0;;;;;
22;20;0;0;0;0;0;0;0.99591;0.0040864;0;;;;;
22;21;0;0;0;0;0;0;0.24242;0.72727;0.030303;;;;;
22;22;0;0;0;0;0;0;0.16667;0;0.83333;;;;;
23;00;1;0;0;0;0;0;0;0;0;;;;;
23;01;0;0.83333;0;0.16667;0;0;0;0;0;;;;;
23;02;0;0;0;0;0;0;0;0;0;;;;;
23;10;0;0;0;1;0;0;0;0;0;;;;;
23;11;0;0;0;0.019231;0.94231;0.019231;0;0.019231;0;;;;;
23;12;0;0;0;0;0;0;0;0;0;;;;;
23;20;0;0;0;0;0;0;0.99534;0.0046647;0;;;;;
23;21;0;0;0;0;0;0;0.375;0.625;0;;;;;
23;22;0;0;0;0;0;0.16667;0.16667;0;0.66667;;;;;
24;00;1;0;0;0;0;0;0;0;0;;;;;
24;01;0;0.83333;0;0.16667;0;0;0;0;0;;;;;
24;02;0;0;0;0;0;0;0;0;0;;;;;
24;10;0;0;0;1;0;0;0;0;0;;;;;
24;11;0;0;0;0.019231;0.94231;0.019231;0;0.019231;0;;;;;
24;12;0;0;0;0;0;0;0;0;0;;;;;
24;20;0;0;0;0;0;0;0.99534;0.0046647;0;;;;;
24;21;0;0;0;0;0;0;0.375;0.625;0;;;;;
24;22;0;0;0;0;0;0.16667;0.16667;0;0.66667;;;;;
25;00;1;0;0;0;0;0;0;0;0;;;;;
25;01;0;1;0;0;0;0;0;0;0;;;;;
25;02;0;0.5;0.5;0;0;0;0;0;0;;;;;
25;10;0;0;0;1;0;0;0;0;0;;;;;
25;11;0;0;0;0.018519;0.96296;0;0.018519;0;0;;;;;
25;12;0;0;0;0;0;1;0;0;0;;;;;
25;20;0;0;0;0;0;0;0.99303;0.0058106;0.0011621;;;;;
25;21;0;0;0;0;0.057143;0;0.25714;0.65714;0.028571;;;;;
25;22;0;0;0;0;0;0;0.16667;0.16667;0.66667;;;;;
26;00;1;0;0;0;0;0;0;0;0;;;;;
26;01;0;0.8;0.2;0;0;0;0;0;0;;;;;
26;02;0;0;1;0;0;0;0;0;0;;;;;
26;10;0;0;0;0.97297;0.018018;0;0;0.009009;0;;;;;
26;11;0;0;0;0;0.96296;0;0;0.037037;0;;;;;
26;12;0;0;0;0;0;1;0;0;0;;;;;
26;20;0;0;0;0;0;0;0.9936;0.0052326;0.0011628;;;;;
26;21;0;0;0;0;0;0;0.29412;0.70588;0;;;;;
26;22;0;0;0;0;0;0.14286;0;0;0.85714;;;;;
27;00;1;0;0;0;0;0;0;0;0;;;;;
27;01;0;1;0;0;0;0;0;0;0;;;;;
27;02;0.33333;0;0.66667;0;0;0;0;0;0;;;;;
27;10;0;0;0;0.98148;0.018519;0;0;0;0;;;;;
27;11;0;0;0;0;1;0;0;0;0;;;;;
27;12;0;0;0;0;0.5;0.5;0;0;0;;;;;
27;20;0;0;0;0;0;0;0.99069;0.0081443;0.0011635;;;;;
27;21;0;0;0;0;0.055556;0;0.13889;0.80556;0;;;;;
27;22;0;0;0.125;0;0;0;0.125;0.125;0.625;;;;;
28;00;1;0;0;0;0;0;0;0;0;;;;;
28;01;0.25;0.75;0;0;0;0;0;0;0;;;;;
28;02;0;0;1;0;0;0;0;0;0;;;;;
28;10;0;0;0;0.9717;0.028302;0;0;0;0;;;;;
28;11;0;0;0;0.033898;0.94915;0;0;0.016949;0;;;;;
28;12;0;0;0;0;0;1;0;0;0;;;;;
28;20;0;0;0;0;0;0;0.99005;0.0099473;0;;;;;
28;21;0;0;0;0;0.022727;0;0.22727;0.70455;0.045455;;;;;
28;22;0;0;0;0;0;0;0;0.14286;0.85714;;;;;
29;00;1;0;0;0;0;0;0;0;0;;;;;
29;01;0;0.66667;0.33333;0;0;0;0;0;0;;;;;
29;02;0;0;1;0;0;0;0;0;0;;;;;
29;10;0;0;0;0.99048;0.0095238;0;0;0;0;;;;;
29;11;0;0;0;0.05;0.91667;0.016667;0;0.016667;0;;;;;
29;12;0;0;0;0;0;1;0;0;0;;;;;
29;20;0;0;0;0;0.00058754;0;0.9859;0.013514;0;;;;;
29;21;0;0;0;0;0.04;0;0.2;0.68;0.08;;;;;
29;22;0;0;0;0;0;0;0.125;0.25;0.625;;;;;
30;00;0.98718;0.012821;0;0;0;0;0;0;0;;;;;
30;01;0;1;0;0;0;0;0;0;0;;;;;
30;02;0;0;1;0;0;0;0;0;0;;;;;
30;10;0;0;0;0.99065;0.0093458;0;0;0;0;;;;;
30;11;0;0;0;0.050847;0.9322;0;0;0.016949;0;;;;;
30;12;0;0;0;0;1;0;0;0;0;;;;;
30;20;0;0;0;0;0;0;0.97691;0.021314;0.0017762;;;;;
30;21;0;0;0;0;0.033333;0;0.28333;0.63333;0.05;;;;;
30;22;0;0;0;0;0;0;0.11111;0.44444;0.44444;;;;;
31;00;0.98701;0;0.012987;0;0;0;0;0;0;;;;;
31;01;0;1;0;0;0;0;0;0;0;;;;;
31;02;0;0;1;0;0;0;0;0;0;;;;;
31;10;0;0;0;1;0;0;0;0;0;;;;;
31;11;0;0;0;0.016667;0.96667;0;0;0.016667;0;;;;;
31;12;0;0;0;0;0;0;0;0;0;;;;;
31;20;0;0;0;0;0;0;0.98981;0.0095923;0.00059952;;;;;
31;21;0;0;0;0;0.050633;0;0.25316;0.67089;0.025316;;;;;
31;22;0;0;0;0;0;0;0;0.2;0.8;;;;;
32;00;1;0;0;0;0;0;0;0;0;;;;;
32;01;0;0.66667;0.33333;0;0;0;0;0;0;;;;;
32;02;0.2;0;0.8;0;0;0;0;0;0;;;;;
32;10;0;0;0;0.99091;0.0090909;0;0;0;0;;;;;
32;11;0;0.016129;0;0;0.98387;0;0;0;0;;;;;
32;12;0;0;0;0;0;0;0;0;0;;;;;
32;20;0;0;0;0;0;0;0.98863;0.010174;0.0011969;;;;;
32;21;0;0;0;0;0.055556;0;0.18056;0.73611;0.027778;;;;;
32;22;0;0;0;0;0;0;0.090909;0.090909;0.81818;;;;;
33;00;0.96104;0.038961;0;0;0;0;0;0;0;;;;;
33;01;0;1;0;0;0;0;0;0;0;;;;;
33;02;0;0;1;0;0;0;0;0;0;;;;;
33;10;0;0;0;1;0;0;0;0;0;;;;;
33;11;0;0;0;0.015152;0.93939;0.030303;0;0.015152;0;;;;;
33;12;0;0;0;0;0;0;0;0;0;;;;;
33;20;0;0;0;0;0;0;0.98139;0.018607;0;;;;;
33;21;0;0;0;0;0.084507;0;0.15493;0.73239;0.028169;;;;;
33;22;0;0;0.15385;0;0.076923;0.15385;0;0.076923;0.53846;;;;;
34;00;0.98649;0.013514;0;0;0;0;0;0;0;;;;;
34;01;0;0.83333;0;0;0.16667;0;0;0;0;;;;;
34;02;0;0;1;0;0;0;0;0;0;;;;;
34;10;0;0;0;0.99091;0.0090909;0;0;0;0;;;;;
34;11;0;0;0;0;0.97101;0;0;0.028986;0;;;;;
34;12;0;0;0.25;0;0.5;0.25;0;0;0;;;;;
34;20;0;0;0;0;0;0;0.9921;0.0072904;0.00060753;;;;;
34;21;0;0;0;0;0.058824;0;0.094118;0.82353;0.023529;;;;;
34;22;0;0;0;0;0;0;0;0.11111;0.88889;;;;;
35;00;1;0;0;0;0;0;0;0;0;;;;;
35;01;0;1;0;0;0;0;0;0;0;;;;;
35;02;0;0;1;0;0;0;0;0;0;;;;;
35;10;0;0;0;1;0;0;0;0;0;;;;;
35;11;0;0;0;0;0.93421;0.052632;0;0.013158;0;;;;;
35;12;0;0;0;0;0;1;0;0;0;;;;;
35;20;0;0;0;0;0;0;0.97867;0.021328;0;;;;;
35;21;0;0;0;0.011765;0.094118;0;0.14118;0.69412;0.058824;;;;;
35;22;0;0;0;0;0;0.090909;0;0.090909;0.81818;;;;;
36;00;0.9863;0.013699;0;0;0;0;0;0;0;;;;;
36;01;0;1;0;0;0;0;0;0;0;;;;;
36;02;0;0.125;0.875;0;0;0;0;0;0;;;;;
36;10;0;0;0;0.95455;0.045455;0;0;0;0;;;;;
36;11;0;0;0;0.025316;0.87342;0.050633;0;0.037975;0.012658;;;;;
36;12;0;0;0;0;0;1;0;0;0;;;;;
36;20;0;0;0;0;0;0;0.9623;0.034611;0.0030902;;;;;
36;21;0;0;0;0;0.052083;0;0.13542;0.77083;0.041667;;;;;
36;22;0;0;0;0;0;0;0;0.14286;0.85714;;;;;
37;00;1;0;0;0;0;0;0;0;0;;;;;
37;01;0.125;0.875;0;0;0;0;0;0;0;;;;;
37;02;0;0;1;0;0;0;0;0;0;;;;;
37;10;0;0;0;0.97196;0.028037;0;0;0;0;;;;;
37;11;0;0;0;0.012658;0.96203;0.025316;0;0;0;;;;;
37;12;0;0;0.1;0;0.1;0.8;0;0;0;;;;;
37;20;0;0;0;0;0;0;0.98153;0.018471;0;;;;;
37;21;0;0;0;0;0.022222;0;0.14074;0.79259;0.044444;;;;;
37;22;0;0;0;0;0.045455;0.090909;0.090909;0.045455;0.72727;;;;;
38;00;1;0;0;0;0;0;0;0;0;;;;;
38;01;0;0.85714;0.14286;0;0;0;0;0;0;;;;;
38;02;0;0;1;0;0;0;0;0;0;;;;;
38;10;0;0;0;0.97143;0.028571;0;0;0;0;;;;;
38;11;0;0;0;0;0.91667;0.02381;0;0.059524;0;;;;;
38;12;0;0;0.083333;0;0.083333;0.83333;0;0;0;;;;;
38;20;0;0;0;0;0;0;0.97887;0.019206;0.0019206;;;;;
38;21;0;0;0;0;0.087591;0;0.10219;0.76642;0.043796;;;;;
38;22;0;0;0.045455;0;0;0.13636;0;0;0.81818;;;;;
39;00;0.9589;0.013699;0.027397;0;0;0;0;0;0;;;;;
39;01;0;1;0;0;0;0;0;0;0;;;;;
39;02;0;0;1;0;0;0;0;0;0;;;;;
39;10;0;0;0;0.97059;0.029412;0;0;0;0;;;;;
39;11;0;0;0;0;0.93548;0.021505;0;0.032258;0.010753;;;;;
39;12;0;0;0.066667;0;0;0.93333;0;0;0;;;;;
39;20;0;0;0;0;0;0;0.96241;0.035645;0.0019443;;;;;
39;21;0;0;0;0;0.071429;0;0.071429;0.77143;0.085714;;;;;
39;22;0;0;0;0;0;0.074074;0.11111;0.074074;0.74074;;;;;
40;00;0.98571;0.014286;0;0;0;0;0;0;0;;;;;
40;01;0;1;0;0;0;0;0;0;0;;;;;
40;02;0;0;0.92857;0;0;0.071429;0;0;0;;;;;
40;10;0;0;0;0.9697;0.020202;0;0;0.010101;0;;;;;
40;11;0;0.02;0;0.02;0.91;0.04;0;0.01;0;;;;;
40;12;0;0;0.055556;0;0;0.94444;0;0;0;;;;;
40;20;0;0;0;0;0;0;0.95661;0.039386;0.0040053;;;;;
40;21;0;0;0;0;0.077381;0;0.065476;0.79762;0.059524;;;;;
40;22;0;0;0.027778;0;0;0.11111;0;0;0.86111;;;;;
41;00;0.95652;0.028986;0.014493;0;0;0;0;0;0;;;;;
41;01;0;1;0;0;0;0;0;0;0;;;;;
41;02;0;0;1;0;0;0;0;0;0;;;;;
41;10;0;0;0;0.92857;0.071429;0;0;0;0;;;;;
41;11;0;0.018868;0;0;0.92453;0.018868;0;0.037736;0;;;;;
41;12;0;0;0.076923;0;0;0.92308;0;0;0;;;;;
41;20;0;0;0;0;0;0;0.94529;0.048476;0.0062327;;;;;
41;21;0;0;0;0;0.071795;0.0051282;0.046154;0.79487;0.082051;;;;;
41;22;0;0;0.021277;0;0;0.085106;0;0;0.89362;;;;;
42;00;0.90909;0.090909;0;0;0;0;0;0;0;;;;;
42;01;0.071429;0.92857;0;0;0;0;0;0;0;;;;;
42;02;0;0.052632;0.89474;0;0;0.052632;0;0;0;;;;;
42;10;0;0;0;0.9011;0.098901;0;0;0;0;;;;;
42;11;0;0.0084034;0;0.02521;0.90756;0.033613;0;0.016807;0.0084034;;;;;
42;12;0;0;0.096774;0;0.032258;0.77419;0;0;0.096774;;;;;
42;20;0;0;0;0;0;0;0.85007;0.12154;0.028384;;;;;
42;21;0;0;0;0;0.056769;0.017467;0.065502;0.64629;0.21397;;;;;
42;22;0;0;0.014925;0;0;0.074627;0.014925;0.089552;0.80597;;;;;
43;00;0.96721;0.032787;0;0;0;0;0;0;0;;;;;
43;01;0;0.85714;0.095238;0;0;0.047619;0;0;0;;;;;
43;02;0;0;1;0;0;0;0;0;0;;;;;
43;10;0;0;0;0.94118;0.058824;0;0;0;0;;;;;
43;11;0;0.015267;0;0.0076336;0.93893;0.022901;0;0.015267;0;;;;;
43;12;0;0.026316;0.078947;0;0.026316;0.81579;0;0;0.052632;;;;;
43;20;0;0;0;0;0;0;0.94426;0.048986;0.0067568;;;;;
43;21;0;0;0;0;0.027864;0;0.049536;0.83591;0.086687;;;;;
43;22;0;0;0;0;0;0.0068493;0.020548;0.054795;0.91781;;;;;
44;00;0.9661;0.016949;0.016949;0;0;0;0;0;0;;;;;
44;01;0.043478;0.91304;0.043478;0;0;0;0;0;0;;;;;
44;02;0;0;0.96154;0;0;0.038462;0;0;0;;;;;
44;10;0;0;0;0.96296;0.037037;0;0;0;0;;;;;
44;11;0;0;0;0;0.92029;0.036232;0;0.036232;0.0072464;;;;;
44;12;0;0;0;0;0.027778;0.91667;0;0;0.055556;;;;;
44;20;0;0;0;0;0;0;0.91909;0.074758;0.0061566;;;;;
44;21;0;0;0;0;0.032544;0;0.050296;0.81361;0.10355;;;;;
44;22;0;0;0.005814;0;0;0.046512;0;0.046512;0.90116;;;;;
45;00;0.86207;0.051724;0.086207;0;0;0;0;0;0;;;;;
45;01;0;0.81818;0.18182;0;0;0;0;0;0;;;;;
45;02;0;0.035714;0.89286;0;0;0.071429;0;0;0;;;;;
45;10;0;0;0;0.94872;0.051282;0;0;0;0;;;;;
45;11;0;0.0070423;0;0;0.83803;0.11972;0;0.014085;0.021127;;;;;
45;12;0;0;0.06383;0;0.021277;0.87234;0;0;0.042553;;;;;
45;20;0;0;0;0;0;0;0.86441;0.1177;0.017891;;;;;
45;21;0;0;0;0;0.040214;0.002681;0.029491;0.75067;0.17694;;;;;
45;22;0;0;0.015;0;0;0.075;0;0.04;0.87;;;;;
46;00;0.92;0.08;0;0;0;0;0;0;0;;;;;
46;01;0.043478;0.91304;0.043478;0;0;0;0;0;0;;;;;
