10515172075,0.0,13.0,22.0,353.0,0.0
10515172081,0.0,4.0,7.0,104.0,0.0
10515172082,0.0,32.0,76.0,923.0,0.0
10515172087,0.0,9.0,28.0,344.0,0.0
10515172107,0.0,7.0,6.0,152.0,0.0
10515172113,0.0,17.0,33.0,493.0,0.0
10515172122,0.0,29.0,72.0,776.0,0.0
10515172130,0.0,11.0,46.0,485.0,0.0
10515175001,0.0,59.0,69.0,1129.0,0.0
10515175002,0.0,3.0,6.0,71.0,0.0
10515175004,0.0,9.0,27.0,302.0,0.0
10515175006,0.0,9.0,27.0,295.0,0.0
10515175015,0.0,10.0,23.0,249.0,0.0
10515175017,0.0,5.0,9.0,107.0,0.0
10515175027,0.0,10.0,26.0,298.0,0.0
10515175028,0.0,7.0,27.0,227.0,0.0
10515175039,0.0,4.0,14.0,135.0,0.0
10515175054,0.0,1.0,3.0,36.0,0.0
10515175063,0.0,6.0,18.0,183.0,0.0
10515175074,0.0,144.0,140.0,2498.0,1.0
10515175078,0.0,10.0,35.0,393.0,0.0
10515175083,0.0,5.0,8.0,123.0,0.0
10515175085,0.0,5.0,10.0,85.0,0.0
10515175086,0.0,6.0,12.0,150.0,0.0
10515175098,0.0,8.0,25.0,276.0,0.0
10515175099,0.0,18.0,36.0,452.0,0.0
10515175104,0.0,1.0,4.0,18.0,0.0
10515175126,0.0,1.0,3.0,35.0,0.0
10515175134,0.0,9.0,20.0,287.0,0.0
10515175135,0.0,3.0,12.0,117.0,0.0
10515175137,0.0,10.0,18.0,225.0,0.0
10515175138,0.0,7.0,21.0,204.0,0.0
10515178013,0.0,191.0,92.0,1891.0,1.0
10515178014,0.0,13.0,10.0,201.0,0.0
10515178033,0.0,1.0,1.0,22.0,0.0
10515178043,0.0,4.0,6.0,83.0,0.0
10515178045,0.0,3.0,6.0,63.0,0.0
10515178050,0.0,2.0,1.0,44.0,0.0
10515178079,0.0,4.0,18.0,171.0,0.0
10515178084,0.0,3.0,9.0,83.0,0.0
10515178093,0.0,4.0,12.0,154.0,0.0
10515178105,0.0,5.0,14.0,190.0,0.0
10515178108,0.0,1.0,4.0,53.0,0.0
10515178109,0.0,7.0,9.0,178.0,0.0
10515178121,0.0,9.0,4.0,173.0,0.0
10515178127,0.0,58.0,66.0,1094.0,0.0
10515178128,0.0,1.0,7.0,60.0,0.0
10515178129,0.0,5.0,4.0,117.0,0.0
10515178132,0.0,26.0,22.0,382.0,0.0
10515178140,0.0,3.0,7.0,99.0,0.0
10530032032,0.0,565.0,654.0,5886.0,5.0
10530083083,0.0,205.0,248.0,2701.0,2.0
10530090090,0.0,413.0,350.0,4411.0,3.0
10530100100,0.0,277.0,305.0,3133.0,2.0
10530116116,0.0,255.0,371.0,2975.0,3.0
10530129129,0.0,195.0,271.0,2194.0,2.0
10535308008,0.0,5.0,13.0,121.0,0.0
10535308009,0.0,20.0,56.0,551.0,0.0
10535308011,0.0,9.0,16.0,192.0,0.0
10535308024,0.0,3.0,3.0,50.0,0.0
10535308034,0.0,3.0,7.0,69.0,0.0
10535308061,0.0,13.0,24.0,360.0,0.0
10535308067,0.0,6.0,20.0,198.0,0.0
10535308075,0.0,16.0,57.0,533.0,0.0
10535308094,0.0,1.0,6.0,57.0,0.0
10535308103,0.0,9.0,25.0,229.0,0.0
10535308120,0.0,5.0,6.0,99.0,0.0
10535313002,0.0,11.0,24.0,245.0,0.0
10535313005,0.0,2.0,6.0,63.0,0.0
10535313013,0.0,3.0,9.0,96.0,0.0
10535313014,0.0,25.0,47.0,532.0,0.0
10535313037,0.0,5.0,16.0,151.0,0.0
10535313056,0.0,3.0,6.0,71.0,0.0
10535313084,0.0,4.0,12.0,132.0,0.0
10535313095,0.0,6.0,22.0,188.0,0.0
10535313113,0.0,8.0,13.0,139.0,0.0
10535313125,0.0,4.0,17.0,171.0,0.0
10535313134,0.0,5.0,4.0,104.0,0.0
10535318010,0.0,1.0,1.0,24.0,0.0
10535318015,0.0,3.0,8.0,90.0,0.0
10535318020,0.0,88.0,148.0,1478.0,1.0
10535318029,0.0,7.0,7.0,150.0,0.0
10535318035,0.0,1.0,3.0,28.0,0.0
10535318046,0.0,22.0,47.0,570.0,0.0
10535318048,0.0,23.0,38.0,562.0,0.0
10535318064,0.0,7.0,20.0,183.0,0.0
10535318080,0.0,3.0,3.0,45.0,0.0
10535318092,0.0,11.0,34.0,317.0,0.0
10535318104,0.0,7.0,12.0,180.0,0.0
10535318115,0.0,4.0,12.0,141.0,0.0
10535318119,0.0,3.0,6.0,78.0,0.0
10535318126,0.0,5.0,8.0,105.0,0.0
10535318132,0.0,9.0,27.0,258.0,0.0
10535323003,0.0,51.0,77.0,846.0,0.0
10535323012,0.0,49.0,136.0,1136.0,0.0
10535323023,0.0,28.0,98.0,969.0,0.0
10535323028,0.0,42.0,96.0,888.0,1.0
10535323050,0.0,9.0,26.0,216.0,0.0
10535323053,0.0,5.0,17.0,147.0,0.0
10535323072,0.0,8.0,41.0,355.0,0.0
10535323131,0.0,2.0,7.0,55.0,0.0
10535323133,0.0,37.0,68.0,697.0,0.0
10535323135,0.0,3.0,2.0,53.0,0.0
10535343006,0.0,11.0,17.0,234.0,0.0
10535343019,0.0,2.0,6.0,49.0,0.0
10535343022,0.0,4.0,14.0,125.0,0.0
10535343058,0.0,2.0,5.0,50.0,0.0
10535343073,0.0,2.0,14.0,96.0,0.0
10535343074,0.0,2.0,6.0,49.0,0.0
10535343082,0.0,5.0,5.0,89.0,0.0
10535343087,0.0,7.0,24.0,188.0,0.0
10535343111,0.0,8.0,31.0,281.0,0.0
10535343128,0.0,2.0,4.0,60.0,0.0
10535358001,0.0,1.0,2.0,29.0,0.0
10535358004,0.0,9.0,29.0,284.0,0.0
10535358016,0.0,4.0,2.0,78.0,0.0
10535358018,0.0,3.0,5.0,86.0,0.0
10535358026,0.0,4.0,9.0,122.0,0.0
10535358030,0.0,0.0,1.0,9.0,0.0
10535358033,0.0,1.0,6.0,38.0,0.0
10535358040,0.0,2.0,3.0,26.0,0.0
10535358041,0.0,41.0,131.0,1181.0,0.0
10535358043,0.0,11.0,24.0,292.0,0.0
10535358051,0.0,3.0,10.0,84.0,0.0
10535358054,0.0,8.0,7.0,150.0,0.0
10535358057,0.0,4.0,6.0,85.0,0.0
10535358062,0.0,6.0,8.0,87.0,0.0
10535358066,0.0,4.0,5.0,89.0,0.0
10535358078,0.0,3.0,4.0,60.0,0.0
10535358088,0.0,1.0,4.0,30.0,0.0
10535358093,0.0,10.0,21.0,238.0,0.0
10535358098,0.0,6.0,14.0,127.0,0.0
10535358102,0.0,2.0,0.0,21.0,0.0
10535358107,0.0,13.0,15.0,261.0,0.0
10535358110,0.0,8.0,13.0,195.0,0.0
10535358117,0.0,14.0,12.0,231.0,0.0
10535358123,0.0,14.0,16.0,304.0,0.0
10535358136,0.0,8.0,31.0,278.0,0.0
10535373007,0.0,7.0,10.0,144.0,0.0
10535373017,0.0,8.0,18.0,181.0,0.0
10535373021,0.0,1.0,6.0,54.0,0.0
10535373027,0.0,10.0,22.0,228.0,0.0
10535373031,0.0,4.0,5.0,72.0,0.0
10535373036,0.0,6.0,6.0,99.0,0.0
10535373042,0.0,2.0,2.0,48.0,0.0
10535373045,0.0,3.0,7.0,81.0,0.0
10535373047,0.0,14.0,34.0,345.0,0.0
10535373049,0.0,9.0,11.0,160.0,0.0
10535373052,0.0,4.0,3.0,45.0,0.0
10535373059,0.0,2.0,4.0,58.0,0.0
10535373060,0.0,7.0,13.0,161.0,0.0
10535373070,0.0,2.0,9.0,81.0,0.0
10535373071,0.0,5.0,18.0,182.0,0.0
10535373076,0.0,13.0,38.0,395.0,0.0
10535373089,0.0,6.0,17.0,147.0,0.0
10535373091,0.0,3.0,3.0,60.0,0.0
10535373106,0.0,3.0,12.0,112.0,0.0
10535391025,0.0,7.0,11.0,141.0,0.0
10535391038,0.0,1.0,7.0,71.0,0.0
10535391039,0.0,3.0,7.0,66.0,0.0
10535391044,0.0,7.0,10.0,166.0,0.0
10535391068,0.0,9.0,12.0,172.0,0.0
10535391069,0.0,9.0,19.0,225.0,0.0
10535391077,0.0,6.0,7.0,119.0,0.0
10535391079,0.0,9.0,21.0,241.0,0.0
10535391081,0.0,6.0,11.0,166.0,0.0
10535391085,0.0,13.0,34.0,375.0,0.0
10535391086,0.0,6.0,1.0,93.0,0.0
10535391096,0.0,11.0,28.0,318.0,0.0
10535391097,0.0,12.0,15.0,263.0,0.0
10535391099,0.0,4.0,10.0,100.0,0.0
10535391101,0.0,3.0,7.0,86.0,0.0
10535391108,0.0,18.0,44.0,487.0,0.0
10535391109,0.0,6.0,14.0,164.0,0.0
10535391112,0.0,18.0,35.0,375.0,0.0
10535391114,0.0,2.0,4.0,53.0,0.0
10535391118,0.0,9.0,12.0,179.0,0.0
10535391121,0.0,5.0,9.0,111.0,0.0
10535391122,0.0,5.0,19.0,175.0,0.0
10535391124,0.0,5.0,11.0,114.0,0.0
10535391127,0.0,3.0,3.0,61.0,0.0
10535391130,0.0,8.0,18.0,212.0,0.0
10540033033,0.0,65.0,68.0,908.0,0.0
10540056056,0.0,508.0,452.0,5924.0,3.0
10540108108,0.0,4.0,11.0,118.0,0.0
10540138138,0.0,101.0,107.0,1741.0,0.0
10540168168,0.0,516.0,206.0,4501.0,3.0
10545417035,0.0,5.0,10.0,118.0,0.0
10545417036,0.0,65.0,49.0,923.0,0.0
10545417040,0.0,0.0,1.0,13.0,0.0
10545417063,0.0,3.0,5.0,76.0,0.0
10545417072,0.0,3.0,5.0,78.0,0.0
10545417090,0.0,1.0,1.0,14.0,0.0
10545417095,0.0,22.0,30.0,479.0,0.0
10545417100,0.0,5.0,8.0,113.0,0.0
10545417104,0.0,4.0,6.0,104.0,0.0
10545417113,0.0,191.0,113.0,1904.0,1.0
10545417134,0.0,27.0,22.0,465.0,0.0
10545417135,0.0,15.0,13.0,305.0,0.0
10545417140,0.0,3.0,4.0,35.0,0.0
10545417145,0.0,5.0,6.0,103.0,0.0
10545417148,0.0,5.0,3.0,108.0,0.0
10545417150,0.0,5.0,1.0,88.0,0.0
10545439046,0.0,43.0,31.0,400.0,0.0
10545439061,0.0,63.0,0.0,576.0,0.0
10545439078,0.0,79.0,25.0,623.0,0.0
10545439149,0.0,128.0,10.0,1132.0,1.0
10545453003,0.0,5.0,15.0,156.0,0.0
10545453004,0.0,4.0,7.0,83.0,0.0
10545453011,0.0,8.0,20.0,185.0,0.0
10545453013,0.0,2.0,3.0,54.0,0.0
10545453041,0.0,9.0,28.0,274.0,0.0
10545453057,0.0,7.0,18.0,201.0,0.0
10545453079,0.0,7.0,19.0,179.0,0.0
10545453092,0.0,3.0,12.0,135.0,0.0
10545453101,0.0,7.0,16.0,217.0,0.0
10545453118,0.0,11.0,24.0,299.0,0.0
10545453123,0.0,4.0,10.0,95.0,0.0
10545453144,0.0,28.0,51.0,587.0,0.0
10545453152,0.0,15.0,24.0,329.0,0.0
10545459039,0.0,0.0,0.0,4.0,0.0
10545459050,0.0,4.0,3.0,62.0,0.0
10545459074,0.0,4.0,3.0,75.0,0.0
10545459103,0.0,29.0,35.0,548.0,0.0
10545488005,0.0,11.0,8.0,156.0,0.0
10545488015,0.0,7.0,13.0,122.0,0.0
10545488025,0.0,3.0,0.0,43.0,0.0
10545488083,0.0,8.0,11.0,141.0,0.0
10545488085,0.0,37.0,10.0,446.0,0.0
10545488087,0.0,32.0,9.0,482.0,0.0
10545488089,0.0,20.0,10.0,210.0,0.0
10545488094,0.0,11.0,6.0,173.0,0.0
10545488098,0.0,14.0,13.0,235.0,0.0
10545488129,0.0,5.0,3.0,80.0,0.0
10545488143,0.0,16.0,5.0,171.0,0.0
10545488158,0.0,2.0,1.0,27.0,0.0
10545488160,1.0,33.0,17.0,226.0,0.0
10545488163,0.0,13.0,13.0,240.0,0.0
10545488164,0.0,148.0,59.0,1605.0,1.0
10545489001,0.0,18.0,43.0,497.0,0.0
10545489009,0.0,9.0,16.0,189.0,0.0
10545489016,0.0,2.0,6.0,73.0,0.0
10545489017,0.0,9.0,18.0,257.0,0.0
10545489018,0.0,2.0,5.0,75.0,0.0
10545489022,0.0,17.0,29.0,385.0,0.0
10545489027,0.0,1.0,3.0,37.0,0.0
10545489034,0.0,2.0,6.0,49.0,0.0
10545489048,0.0,1.0,2.0,35.0,0.0
10545489055,0.0,10.0,25.0,275.0,0.0
10545489062,0.0,3.0,5.0,72.0,0.0
10545489065,0.0,18.0,19.0,329.0,0.0
10545489068,0.0,13.0,24.0,322.0,0.0
10545489073,0.0,21.0,36.0,453.0,0.0
10545489076,0.0,148.0,137.0,2317.0,1.0
10545489077,0.0,1.0,2.0,23.0,0.0
10545489086,0.0,20.0,31.0,416.0,0.0
10545489088,0.0,187.0,196.0,2738.0,1.0
10545489109,0.0,48.0,102.0,1212.0,0.0
10545489110,0.0,6.0,14.0,155.0,0.0
10545489124,0.0,3.0,5.0,75.0,0.0
10545489125,0.0,12.0,29.0,326.0,0.0
10545489126,0.0,11.0,25.0,277.0,0.0
10545489131,0.0,31.0,69.0,836.0,0.0
10545489136,0.0,2.0,5.0,71.0,0.0
10545489142,0.0,4.0,9.0,147.0,0.0
10545489154,0.0,4.0,9.0,133.0,0.0
10545489165,0.0,8.0,18.0,204.0,0.0
10545489166,0.0,16.0,27.0,381.0,0.0
10545489167,0.0,16.0,31.0,379.0,0.0
10545492007,0.0,4.0,10.0,107.0,0.0
10545492023,0.0,8.0,18.0,202.0,0.0
10545492026,0.0,1.0,1.0,20.0,0.0
10545492032,0.0,2.0,3.0,48.0,0.0
10545492042,0.0,29.0,73.0,824.0,0.0
10545492043,0.0,5.0,8.0,106.0,0.0
10545492052,0.0,8.0,20.0,218.0,0.0
10545492054,0.0,3.0,7.0,81.0,0.0
10545492070,0.0,10.0,30.0,304.0,0.0
10545492084,0.0,41.0,112.0,1188.0,0.0
10545492091,0.0,62.0,47.0,1044.0,0.0
10545492096,0.0,11.0,15.0,233.0,0.0
10545492097,0.0,5.0,12.0,133.0,0.0
10545492099,0.0,17.0,46.0,512.0,0.0
10545492105,0.0,5.0,15.0,164.0,0.0
10545492106,0.0,21.0,44.0,554.0,0.0
10545492116,0.0,21.0,30.0,465.0,0.0
10545492119,0.0,8.0,14.0,202.0,0.0
10545492120,0.0,15.0,21.0,332.0,0.0
10545492130,0.0,0.0,1.0,8.0,0.0
10545492132,0.0,2.0,5.0,42.0,0.0
10545492141,0.0,4.0,10.0,118.0,0.0
10545492156,0.0,10.0,16.0,252.0,0.0
10545492157,0.0,1.0,5.0,38.0,0.0
10545492159,0.0,10.0,23.0,269.0,0.0
10545492161,0.0,16.0,30.0,388.0,0.0
10545492162,0.0,5.0,14.0,154.0,0.0
10545494002,0.0,7.0,14.0,195.0,0.0
10545494006,0.0,8.0,14.0,193.0,0.0
10545494010,0.0,8.0,15.0,213.0,0.0
10545494012,0.0,8.0,21.0,274.0,0.0
10545494014,0.0,30.0,59.0,743.0,0.0
10545494019,0.0,97.0,115.0,1738.0,1.0
10545494020,0.0,23.0,78.0,770.0,0.0
10545494024,0.0,15.0,35.0,444.0,0.0
10545494037,0.0,5.0,8.0,104.0,0.0
10545494038,0.0,4.0,12.0,124.0,0.0
10545494045,0.0,5.0,16.0,139.0,0.0
10545494059,0.0,9.0,25.0,251.0,0.0
10545494071,0.0,1.0,2.0,24.0,0.0
10545494075,0.0,50.0,62.0,1125.0,0.0
10545494080,0.0,3.0,11.0,109.0,0.0
10545494093,0.0,6.0,6.0,146.0,0.0
10545494121,0.0,4.0,5.0,88.0,0.0
10545494128,0.0,10.0,28.0,348.0,0.0
10545494146,0.0,3.0,5.0,62.0,0.0
10550001001,0.0,108.0,213.0,2356.0,1.0
10550004004,0.0,368.0,504.0,4079.0,3.0
10550007007,0.0,49.0,84.0,1158.0,0.0
10550010010,0.0,72.0,22.0,733.0,0.0
10550012012,0.0,364.0,290.0,3851.0,3.0
10550016016,0.0,269.0,198.0,2442.0,2.0
10550018018,0.0,14.0,26.0,353.0,0.0
10550021021,0.0,223.0,250.0,2288.0,2.0
10550025025,0.0,49.0,34.0,450.0,0.0
10550028028,0.0,209.0,200.0,2659.0,1.0
10550032032,0.0,351.0,263.0,3331.0,3.0
10550033033,0.0,185.0,183.0,2589.0,2.0
10550035035,0.0,199.0,437.0,4110.0,2.0
10550040040,0.0,230.0,487.0,4366.0,2.0
10550041041,0.0,63.0,144.0,1608.0,1.0
10550042042,4.0,335.0,245.0,2525.0,2.0
10550044044,0.0,251.0,308.0,3393.0,2.0
10550046046,0.0,286.0,348.0,4364.0,1.0
10555543014,0.0,12.0,38.0,385.0,0.0
10555543015,0.0,19.0,46.0,490.0,0.0
10555543017,0.0,70.0,61.0,942.0,1.0
10555543022,0.0,25.0,37.0,483.0,0.0
10555543031,0.0,22.0,35.0,510.0,0.0
10555543043,0.0,32.0,67.0,768.0,0.0
10555546006,0.0,7.0,15.0,166.0,0.0
10555546011,0.0,6.0,21.0,218.0,0.0
10555546020,0.0,9.0,14.0,235.0,0.0
10555546023,0.0,5.0,15.0,140.0,0.0
10555546027,0.0,79.0,105.0,1349.0,1.0
10555546029,0.0,4.0,14.0,124.0,0.0
10555546036,0.0,14.0,26.0,360.0,0.0
10555591002,0.0,14.0,23.0,326.0,0.0
10555591024,0.0,19.0,41.0,449.0,0.0
10555591037,0.0,42.0,36.0,805.0,0.0
10555591038,0.0,35.0,59.0,698.0,0.0
10555591039,1.0,70.0,46.0,476.0,0.0
10560002002,0.0,160.0,242.0,2358.0,1.0
10560015015,0.0,996.0,971.0,8875.0,9.0
10560018018,0.0,238.0,583.0,3839.0,2.0
10560025025,0.0,62.0,41.0,602.0,0.0
10560039039,0.0,754.0,1106.0,7228.0,7.0
10560041041,0.0,290.0,594.0,4795.0,3.0
10560043043,0.0,188.0,447.0,3522.0,1.0
10560044044,0.0,334.0,475.0,3472.0,3.0
10560048048,0.0,172.0,348.0,3137.0,2.0
10560049049,0.0,317.0,446.0,3755.0,2.0
10560050050,13.0,681.0,757.0,5384.0,5.0
10565616029,0.0,26.0,106.0,930.0,0.0
10565616030,0.0,25.0,97.0,792.0,0.0
10565616031,0.0,30.0,108.0,804.0,0.0
10565616033,0.0,9.0,34.0,278.0,0.0
10565616042,0.0,6.0,14.0,184.0,0.0
10565616045,0.0,11.0,26.0,334.0,0.0
10565616046,0.0,8.0,26.0,234.0,0.0
10565628019,0.0,11.0,31.0,328.0,0.0
10565628020,0.0,17.0,52.0,507.0,0.0
10565628027,0.0,14.0,46.0,416.0,0.0
10565636006,0.0,7.0,15.0,187.0,0.0
10565636010,0.0,17.0,45.0,438.0,0.0
10565636038,0.0,7.0,8.0,109.0,0.0
10565636051,0.0,14.0,33.0,392.0,0.0
10565642001,0.0,51.0,154.0,1228.0,1.0
10565642016,0.0,7.0,19.0,178.0,0.0
10565642023,0.0,21.0,86.0,724.0,0.0
10565642024,0.0,29.0,80.0,871.0,0.0
10565642028,0.0,34.0,97.0,861.0,0.0
10565642036,0.0,44.0,129.0,1256.0,0.0
10565642037,0.0,6.0,14.0,155.0,0.0
10565660003,0.0,8.0,15.0,164.0,0.0
10565660004,0.0,9.0,16.0,212.0,0.0
10565660008,0.0,9.0,41.0,387.0,0.0
10565660011,0.0,3.0,9.0,88.0,0.0
10565660014,0.0,15.0,48.0,402.0,0.0
10565660017,0.0,6.0,8.0,91.0,0.0
10565660022,0.0,7.0,21.0,206.0,0.0
10565660026,0.0,17.0,44.0,423.0,0.0
10565660034,0.0,6.0,15.0,158.0,0.0
10565660035,0.0,8.0,23.0,213.0,0.0
10565687005,0.0,51.0,135.0,1128.0,1.0
10565687009,0.0,22.0,71.0,611.0,0.0
10565687013,0.0,53.0,116.0,1267.0,0.0
10565687021,0.0,40.0,119.0,877.0,0.0
10565687032,0.0,19.0,79.0,615.0,0.0
10565687040,0.0,24.0,60.0,655.0,0.0
10565687047,0.0,22.0,66.0,601.0,0.0
10570008008,0.0,18.0,64.0,621.0,0.0
10570057057,0.0,215.0,154.0,1925.0,1.0
10570062062,0.0,282.0,427.0,3694.0,2.0
10570091091,0.0,176.0,479.0,3358.0,1.0
10575727004,0.0,16.0,13.0,308.0,0.0
10575727007,0.0,26.0,48.0,595.0,0.0
10575727013,0.0,6.0,22.0,197.0,0.0
10575727021,0.0,14.0,33.0,362.0,0.0
10575727026,0.0,5.0,9.0,99.0,0.0
10575727027,0.0,5.0,14.0,142.0,0.0
10575727029,0.0,31.0,17.0,614.0,0.0
10575727030,0.0,29.0,23.0,435.0,0.0
10575727034,0.0,3.0,4.0,68.0,0.0
10575727035,0.0,10.0,16.0,218.0,0.0
10575727038,0.0,5.0,2.0,59.0,0.0
10575727048,0.0,118.0,72.0,1270.0,1.0
10575727055,0.0,19.0,42.0,493.0,0.0
10575727076,0.0,9.0,17.0,258.0,0.0
10575727082,0.0,5.0,11.0,127.0,0.0
10575739001,0.0,37.0,82.0,883.0,0.0
10575739009,0.0,13.0,44.0,422.0,0.0
10575739015,0.0,12.0,22.0,267.0,0.0
10575739017,0.0,3.0,7.0,88.0,0.0
10575739022,0.0,10.0,24.0,308.0,0.0
10575739032,0.0,8.0,12.0,178.0,0.0
10575739045,0.0,10.0,12.0,186.0,0.0
10575739053,0.0,8.0,6.0,143.0,0.0
10575739065,0.0,5.0,9.0,118.0,0.0
10575739067,0.0,5.0,18.0,143.0,0.0
10575739089,0.0,3.0,6.0,71.0,0.0
10575747002,0.0,2.0,3.0,46.0,0.0
10575747010,0.0,5.0,14.0,122.0,0.0
10575747011,0.0,4.0,6.0,81.0,0.0
10575747023,0.0,4.0,2.0,54.0,0.0
10575747031,0.0,8.0,6.0,111.0,0.0
10575747033,0.0,7.0,25.0,235.0,0.0
10575747037,0.0,3.0,8.0,93.0,0.0
10575747042,0.0,8.0,14.0,185.0,0.0
10575747046,0.0,15.0,39.0,415.0,0.0
10575747047,0.0,4.0,5.0,96.0,0.0
10575747054,0.0,5.0,10.0,126.0,0.0
10575747058,0.0,6.0,5.0,122.0,0.0
10575747059,0.0,3.0,18.0,140.0,0.0
10575747066,0.0,10.0,25.0,262.0,0.0
10575747070,0.0,16.0,51.0,473.0,0.0
10575747084,0.0,7.0,16.0,173.0,0.0
10575747086,0.0,4.0,9.0,113.0,0.0
10575755003,0.0,7.0,14.0,174.0,0.0
10575755006,0.0,4.0,4.0,81.0,0.0
10575755012,0.0,4.0,12.0,123.0,0.0
10575755018,0.0,3.0,4.0,35.0,0.0
10575755020,0.0,7.0,15.0,167.0,0.0
10575755028,0.0,4.0,12.0,123.0,0.0
10575755039,0.0,9.0,29.0,275.0,0.0
10575755040,0.0,6.0,10.0,120.0,0.0
10575755041,0.0,6.0,10.0,118.0,0.0
10575755043,0.0,98.0,155.0,1237.0,1.0
10575755049,0.0,5.0,9.0,131.0,0.0
10575755056,0.0,2.0,14.0,103.0,0.0
10575755060,0.0,4.0,11.0,117.0,0.0
10575755063,0.0,29.0,59.0,568.0,0.0
10575755073,0.0,132.0,198.0,1610.0,1.0
10575755078,0.0,6.0,13.0,158.0,0.0
10575755079,0.0,15.0,20.0,281.0,0.0
10575755081,0.0,3.0,13.0,96.0,0.0
10575755087,0.0,20.0,35.0,294.0,0.0
10575755088,0.0,15.0,22.0,349.0,0.0
10575775016,0.0,10.0,31.0,361.0,0.0
10575775044,0.0,5.0,6.0,108.0,0.0
10575775050,0.0,11.0,22.0,275.0,0.0
10575775052,0.0,9.0,16.0,191.0,0.0
10575775072,0.0,7.0,11.0,147.0,0.0
10575775077,0.0,16.0,33.0,380.0,0.0
10575775090,0.0,8.0,21.0,243.0,0.0
10575782025,0.0,123.0,261.0,2162.0,1.0
10575782051,0.0,54.0,122.0,986.0,0.0
10575782074,0.0,96.0,187.0,1608.0,1.0
10575785005,0.0,6.0,10.0,137.0,0.0
10575785024,0.0,6.0,12.0,162.0,0.0
10575785068,0.0,8.0,23.0,247.0,0.0
10575785069,0.0,11.0,22.0,277.0,0.0
10575785071,0.0,9.0,25.0,276.0,0.0
10575785080,0.0,14.0,33.0,392.0,0.0
10575785083,0.0,3.0,11.0,115.0,0.0
10575785085,0.0,46.0,55.0,788.0,0.0
